voucher_id,date,type,warehouse_id
PK-20261034,2026-05-24,xuat,vat_tu
PK-20261230,2026-05-24,nhap,hang_hoa
PK-20261492,2026-05-24,xuat,hanh_chinh
PK-20261569,2026-05-24,xuat,vat_tu
PK-20261630,2026-05-24,xuat,hanh_chinh
PK-20261640,2026-05-24,nhap,hanh_chinh
PK-20262151,2026-05-24,xuat,nguyen_lieu_chinh
PK-20262191,2026-05-24,nhap,hanh_chinh
PK-20262225,2026-05-24,nhap,dong_goi
PK-20262403,2026-05-24,nhap,thanh_pham
PK-20262470,2026-05-24,xuat,vat_tu
PK-20262697,2026-05-24,nhap,hanh_chinh
PK-20262829,2026-05-24,nhap,vat_tu
PK-20262830,2026-05-24,nhap,vat_tu
PK-20262838,2026-05-24,xuat,vat_tu
PK-20263035,2026-05-24,xuat,nguyen_lieu_chinh
PK-20263130,2026-05-24,nhap,hang_hoa
PK-20263260,2026-05-24,xuat,nguyen_lieu_chinh
PK-20263261,2026-05-24,nhap,vat_tu
PK-20263969,2026-05-24,nhap,hang_hoa
PK-20264197,2026-05-24,xuat,hang_hoa
PK-20264257,2026-05-24,nhap,hang_hoa
PK-20264573,2026-05-24,nhap,nguyen_lieu_chinh
PK-20264662,2026-05-24,nhap,hang_hoa
PK-20264946,2026-05-24,nhap,hanh_chinh
PK-20265049,2026-05-24,nhap,dong_goi
PK-20265102,2026-05-24,nhap,son_dau_mau
PK-20265123,2026-05-24,nhap,nguyen_lieu_chinh
PK-20265552,2026-05-24,xuat,hanh_chinh
PK-20265636,2026-05-24,nhap,nguyen_lieu_chinh
PK-20265638,2026-05-24,xuat,thanh_pham
PK-20266248,2026-05-24,nhap,vat_tu
PK-20266457,2026-05-24,xuat,hanh_chinh
PK-20266494,2026-05-24,nhap,hanh_chinh
PK-20266678,2026-05-24,xuat,nguyen_lieu_chinh
PK-20266810,2026-05-24,xuat,hanh_chinh
PK-20266895,2026-05-24,nhap,son_dau_mau
PK-20267132,2026-05-24,nhap,hanh_chinh
PK-20267198,2026-05-24,nhap,vat_tu
PK-20267252,2026-05-24,xuat,hang_hoa
PK-20267253,2026-05-24,xuat,thanh_pham
PK-20267375,2026-05-24,nhap,dong_goi
PK-20267559,2026-05-24,xuat,vat_tu
PK-20267561,2026-05-24,xuat,vat_tu
PK-20267602,2026-05-24,nhap,hanh_chinh
PK-20267616,2026-05-24,nhap,vat_tu
PK-20268302,2026-05-24,nhap,nguyen_lieu_chinh
PK-20260126,2026-05-25,xuat,son_dau_mau
PK-20260145,2026-05-25,xuat,thanh_pham
PK-20260526,2026-05-25,xuat,hanh_chinh
PK-20260677,2026-05-25,xuat,nguyen_lieu_chinh
PK-20260810,2026-05-25,nhap,hanh_chinh
PK-20260895,2026-05-25,xuat,nguyen_lieu_chinh
PK-20260944,2026-05-25,xuat,thanh_pham
PK-20260981,2026-05-25,nhap,nguyen_lieu_chinh
PK-20261011,2026-05-25,nhap,son_dau_mau
PK-20261057,2026-05-25,xuat,hang_hoa
PK-20261373,2026-05-25,nhap,hang_hoa
PK-20261496,2026-05-25,xuat,hanh_chinh
PK-20261527,2026-05-25,nhap,vat_tu
PK-20261533,2026-05-25,xuat,son_dau_mau
PK-20261681,2026-05-25,nhap,dong_goi
PK-20261966,2026-05-25,xuat,son_dau_mau
PK-20262002,2026-05-25,xuat,dong_goi
PK-20262503,2026-05-25,nhap,dong_goi
PK-20262541,2026-05-25,xuat,hanh_chinh
PK-20262860,2026-05-25,nhap,thanh_pham
PK-20262872,2026-05-25,xuat,son_dau_mau
PK-20262927,2026-05-25,xuat,hanh_chinh
PK-20262990,2026-05-25,nhap,dong_goi
PK-20263200,2026-05-25,nhap,vat_tu
PK-20263367,2026-05-25,xuat,vat_tu
PK-20263739,2026-05-25,xuat,son_dau_mau
PK-20263811,2026-05-25,xuat,hang_hoa
PK-20263951,2026-05-25,xuat,dong_goi
PK-20264249,2026-05-25,nhap,dong_goi
PK-20264336,2026-05-25,nhap,hanh_chinh
PK-20264368,2026-05-25,xuat,dong_goi
PK-20264394,2026-05-25,xuat,dong_goi
PK-20264710,2026-05-25,nhap,son_dau_mau
PK-20264837,2026-05-25,xuat,thanh_pham
PK-20265551,2026-05-25,nhap,vat_tu
PK-20266418,2026-05-25,nhap,dong_goi
PK-20266744,2026-05-25,xuat,thanh_pham
PK-20266796,2026-05-25,nhap,dong_goi
PK-20266893,2026-05-25,xuat,thanh_pham
PK-20267080,2026-05-25,xuat,dong_goi
PK-20267138,2026-05-25,xuat,dong_goi
PK-20267604,2026-05-25,nhap,son_dau_mau
PK-20267707,2026-05-25,xuat,hang_hoa
PK-20267708,2026-05-25,xuat,son_dau_mau
PK-20267785,2026-05-25,xuat,son_dau_mau
PK-20267790,2026-05-25,nhap,dong_goi
PK-20268039,2026-05-25,xuat,dong_goi
PK-20268126,2026-05-25,nhap,son_dau_mau
PK-20268297,2026-05-25,xuat,nguyen_lieu_chinh
PK-20260690,2026-05-26,xuat,vat_tu
PK-20260730,2026-05-26,xuat,nguyen_lieu_chinh
PK-20260856,2026-05-26,nhap,hang_hoa
PK-20261018,2026-05-26,xuat,vat_tu
PK-20261064,2026-05-26,nhap,hang_hoa
PK-20261554,2026-05-26,nhap,hang_hoa
PK-20261580,2026-05-26,nhap,hanh_chinh
PK-20261757,2026-05-26,nhap,nguyen_lieu_chinh
PK-20262080,2026-05-26,xuat,hanh_chinh
PK-20262166,2026-05-26,xuat,nguyen_lieu_chinh
PK-20262221,2026-05-26,xuat,thanh_pham
PK-20262280,2026-05-26,xuat,vat_tu
PK-20262480,2026-05-26,xuat,hanh_chinh
PK-20262572,2026-05-26,xuat,hang_hoa
PK-20262574,2026-05-26,nhap,nguyen_lieu_chinh
PK-20262799,2026-05-26,nhap,dong_goi
PK-20262905,2026-05-26,nhap,dong_goi
PK-20262931,2026-05-26,nhap,vat_tu
PK-20263049,2026-05-26,xuat,hanh_chinh
PK-20263140,2026-05-26,nhap,vat_tu
PK-20263266,2026-05-26,nhap,son_dau_mau
PK-20263276,2026-05-26,xuat,dong_goi
PK-20263511,2026-05-26,xuat,vat_tu
PK-20263778,2026-05-26,xuat,dong_goi
PK-20264103,2026-05-26,nhap,dong_goi
PK-20264114,2026-05-26,xuat,son_dau_mau
PK-20264315,2026-05-26,nhap,dong_goi
PK-20264334,2026-05-26,nhap,nguyen_lieu_chinh
PK-20264479,2026-05-26,nhap,hang_hoa
PK-20265199,2026-05-26,xuat,thanh_pham
PK-20265539,2026-05-26,nhap,vat_tu
PK-20265588,2026-05-26,xuat,vat_tu
PK-20265669,2026-05-26,xuat,vat_tu
PK-20265733,2026-05-26,nhap,hang_hoa
PK-20265768,2026-05-26,xuat,hang_hoa
PK-20266130,2026-05-26,nhap,vat_tu
PK-20266424,2026-05-26,nhap,nguyen_lieu_chinh
PK-20266538,2026-05-26,nhap,son_dau_mau
PK-20266581,2026-05-26,xuat,son_dau_mau
PK-20266594,2026-05-26,xuat,thanh_pham
PK-20266695,2026-05-26,xuat,vat_tu
PK-20266757,2026-05-26,nhap,vat_tu
PK-20266773,2026-05-26,nhap,dong_goi
PK-20266827,2026-05-26,xuat,son_dau_mau
PK-20266851,2026-05-26,xuat,son_dau_mau
PK-20266879,2026-05-26,nhap,son_dau_mau
PK-20266899,2026-05-26,nhap,hanh_chinh
PK-20267158,2026-05-26,nhap,thanh_pham
PK-20267200,2026-05-26,xuat,son_dau_mau
PK-20267241,2026-05-26,xuat,hanh_chinh
PK-20267282,2026-05-26,nhap,son_dau_mau
PK-20267448,2026-05-26,xuat,vat_tu
PK-20267842,2026-05-26,nhap,hanh_chinh
PK-20267864,2026-05-26,xuat,thanh_pham
PK-20267895,2026-05-26,nhap,dong_goi
PK-20267927,2026-05-26,xuat,hang_hoa
PK-20268000,2026-05-26,nhap,nguyen_lieu_chinh
PK-20268217,2026-05-26,xuat,son_dau_mau
PK-20268300,2026-05-26,xuat,nguyen_lieu_chinh
PK-20260314,2026-05-27,xuat,son_dau_mau
PK-20260499,2026-05-27,nhap,vat_tu
PK-20260832,2026-05-27,nhap,hang_hoa
PK-20260858,2026-05-27,xuat,son_dau_mau
PK-20261177,2026-05-27,xuat,son_dau_mau
PK-20261361,2026-05-27,xuat,thanh_pham
PK-20261786,2026-05-27,xuat,hang_hoa
PK-20261789,2026-05-27,nhap,thanh_pham
PK-20262003,2026-05-27,nhap,son_dau_mau
PK-20262056,2026-05-27,xuat,vat_tu
PK-20262402,2026-05-27,xuat,hanh_chinh
PK-20262409,2026-05-27,nhap,nguyen_lieu_chinh
PK-20262430,2026-05-27,xuat,hang_hoa
PK-20262534,2026-05-27,nhap,hanh_chinh
PK-20262544,2026-05-27,xuat,nguyen_lieu_chinh
PK-20262569,2026-05-27,xuat,thanh_pham
PK-20262997,2026-05-27,xuat,vat_tu
PK-20263072,2026-05-27,nhap,hang_hoa
PK-20263334,2026-05-27,nhap,hanh_chinh
PK-20263339,2026-05-27,nhap,vat_tu
PK-20263355,2026-05-27,nhap,hanh_chinh
PK-20263368,2026-05-27,nhap,vat_tu
PK-20263942,2026-05-27,nhap,hang_hoa
PK-20264251,2026-05-27,nhap,dong_goi
PK-20264294,2026-05-27,xuat,vat_tu
PK-20264390,2026-05-27,nhap,nguyen_lieu_chinh
PK-20264469,2026-05-27,xuat,thanh_pham
PK-20264911,2026-05-27,xuat,hang_hoa
PK-20264915,2026-05-27,xuat,vat_tu
PK-20264997,2026-05-27,xuat,thanh_pham
PK-20265010,2026-05-27,nhap,son_dau_mau
PK-20265156,2026-05-27,xuat,hanh_chinh
PK-20265315,2026-05-27,nhap,thanh_pham
PK-20265520,2026-05-27,nhap,nguyen_lieu_chinh
PK-20265659,2026-05-27,xuat,vat_tu
PK-20265972,2026-05-27,nhap,hang_hoa
PK-20266014,2026-05-27,xuat,vat_tu
PK-20266282,2026-05-27,nhap,hanh_chinh
PK-20266308,2026-05-27,nhap,son_dau_mau
PK-20266372,2026-05-27,xuat,hanh_chinh
PK-20266611,2026-05-27,xuat,hang_hoa
PK-20266824,2026-05-27,xuat,dong_goi
PK-20267049,2026-05-27,xuat,nguyen_lieu_chinh
PK-20267075,2026-05-27,nhap,vat_tu
PK-20267367,2026-05-27,xuat,vat_tu
PK-20267399,2026-05-27,nhap,vat_tu
PK-20267418,2026-05-27,xuat,son_dau_mau
PK-20267427,2026-05-27,nhap,dong_goi
PK-20267755,2026-05-27,nhap,hang_hoa
PK-20267820,2026-05-27,xuat,thanh_pham
PK-20267901,2026-05-27,xuat,dong_goi
PK-20267952,2026-05-27,nhap,nguyen_lieu_chinh
PK-20268097,2026-05-27,nhap,hanh_chinh
PK-20268117,2026-05-27,nhap,dong_goi
PK-20268134,2026-05-27,xuat,thanh_pham
PK-20268326,2026-05-27,xuat,thanh_pham
PK-20268338,2026-05-27,nhap,dong_goi
PK-20268411,2026-05-27,xuat,son_dau_mau
PK-20260058,2026-05-28,xuat,vat_tu
PK-20260124,2026-05-28,nhap,hang_hoa
PK-20260629,2026-05-28,nhap,son_dau_mau
PK-20260958,2026-05-28,xuat,vat_tu
PK-20261104,2026-05-28,xuat,son_dau_mau
PK-20261162,2026-05-28,nhap,dong_goi
PK-20261410,2026-05-28,nhap,son_dau_mau
PK-20261629,2026-05-28,xuat,hang_hoa
PK-20261787,2026-05-28,nhap,hanh_chinh
PK-20262270,2026-05-28,xuat,vat_tu
PK-20262314,2026-05-28,xuat,son_dau_mau
PK-20262329,2026-05-28,xuat,dong_goi
PK-20262530,2026-05-28,xuat,thanh_pham
PK-20262538,2026-05-28,xuat,nguyen_lieu_chinh
PK-20262609,2026-05-28,xuat,nguyen_lieu_chinh
PK-20262779,2026-05-28,nhap,dong_goi
PK-20262853,2026-05-28,xuat,dong_goi
PK-20262917,2026-05-28,nhap,nguyen_lieu_chinh
PK-20263178,2026-05-28,xuat,son_dau_mau
PK-20263286,2026-05-28,xuat,son_dau_mau
PK-20263310,2026-05-28,nhap,vat_tu
PK-20263786,2026-05-28,xuat,hang_hoa
PK-20264711,2026-05-28,nhap,son_dau_mau
PK-20265075,2026-05-28,xuat,hang_hoa
PK-20265214,2026-05-28,xuat,hanh_chinh
PK-20265513,2026-05-28,xuat,dong_goi
PK-20265515,2026-05-28,nhap,vat_tu
PK-20265582,2026-05-28,xuat,hanh_chinh
PK-20265708,2026-05-28,nhap,nguyen_lieu_chinh
PK-20265776,2026-05-28,xuat,nguyen_lieu_chinh
PK-20265849,2026-05-28,xuat,dong_goi
PK-20265879,2026-05-28,nhap,son_dau_mau
PK-20266044,2026-05-28,nhap,dong_goi
PK-20266312,2026-05-28,xuat,son_dau_mau
PK-20266379,2026-05-28,nhap,son_dau_mau
PK-20266818,2026-05-28,xuat,dong_goi
PK-20266831,2026-05-28,nhap,son_dau_mau
PK-20266842,2026-05-28,xuat,son_dau_mau
PK-20266897,2026-05-28,nhap,son_dau_mau
PK-20266905,2026-05-28,nhap,nguyen_lieu_chinh
PK-20266936,2026-05-28,xuat,son_dau_mau
PK-20266938,2026-05-28,xuat,hanh_chinh
PK-20267143,2026-05-28,nhap,thanh_pham
PK-20267460,2026-05-28,xuat,dong_goi
PK-20267587,2026-05-28,nhap,vat_tu
PK-20267643,2026-05-28,xuat,vat_tu
PK-20267657,2026-05-28,nhap,nguyen_lieu_chinh
PK-20267849,2026-05-28,nhap,son_dau_mau
PK-20267865,2026-05-28,xuat,vat_tu
PK-20267929,2026-05-28,nhap,dong_goi
PK-20267991,2026-05-28,xuat,dong_goi
PK-20268307,2026-05-28,xuat,hanh_chinh
PK-20260018,2026-05-29,nhap,hanh_chinh
PK-20260037,2026-05-29,xuat,dong_goi
PK-20260063,2026-05-29,xuat,hang_hoa
PK-20260208,2026-05-29,xuat,vat_tu
PK-20260265,2026-05-29,nhap,vat_tu
PK-20260310,2026-05-29,xuat,thanh_pham
PK-20260455,2026-05-29,xuat,dong_goi
PK-20260533,2026-05-29,nhap,son_dau_mau
PK-20260883,2026-05-29,nhap,son_dau_mau
PK-20261113,2026-05-29,xuat,son_dau_mau
PK-20261191,2026-05-29,xuat,son_dau_mau
PK-20261211,2026-05-29,nhap,nguyen_lieu_chinh
PK-20261212,2026-05-29,nhap,thanh_pham
PK-20261297,2026-05-29,nhap,nguyen_lieu_chinh
PK-20261348,2026-05-29,xuat,hang_hoa
PK-20261796,2026-05-29,xuat,vat_tu
PK-20261948,2026-05-29,nhap,thanh_pham
PK-20262349,2026-05-29,nhap,son_dau_mau
PK-20262620,2026-05-29,xuat,vat_tu
PK-20262794,2026-05-29,nhap,son_dau_mau
PK-20263025,2026-05-29,xuat,vat_tu
PK-20263081,2026-05-29,xuat,thanh_pham
PK-20263203,2026-05-29,nhap,nguyen_lieu_chinh
PK-20263259,2026-05-29,nhap,hang_hoa
PK-20263371,2026-05-29,nhap,hang_hoa
PK-20263723,2026-05-29,nhap,hang_hoa
PK-20263964,2026-05-29,xuat,dong_goi
PK-20264094,2026-05-29,xuat,son_dau_mau
PK-20264200,2026-05-29,xuat,hang_hoa
PK-20264686,2026-05-29,nhap,vat_tu
PK-20264776,2026-05-29,xuat,thanh_pham
PK-20264843,2026-05-29,xuat,thanh_pham
PK-20264934,2026-05-29,nhap,hanh_chinh
PK-20264966,2026-05-29,xuat,hanh_chinh
PK-20265240,2026-05-29,nhap,hang_hoa
PK-20265613,2026-05-29,xuat,nguyen_lieu_chinh
PK-20265896,2026-05-29,xuat,hang_hoa
PK-20265940,2026-05-29,nhap,son_dau_mau
PK-20266440,2026-05-29,nhap,vat_tu
PK-20266601,2026-05-29,xuat,hang_hoa
PK-20266676,2026-05-29,xuat,son_dau_mau
PK-20266774,2026-05-29,xuat,dong_goi
PK-20266881,2026-05-29,nhap,hang_hoa
PK-20266993,2026-05-29,xuat,hang_hoa
PK-20267663,2026-05-29,xuat,son_dau_mau
PK-20267931,2026-05-29,xuat,thanh_pham
PK-20268239,2026-05-29,xuat,dong_goi
PK-20268317,2026-05-29,nhap,nguyen_lieu_chinh
PK-20260196,2026-05-30,xuat,vat_tu
PK-20260242,2026-05-30,xuat,son_dau_mau
PK-20260363,2026-05-30,nhap,son_dau_mau
PK-20260439,2026-05-30,nhap,nguyen_lieu_chinh
PK-20260504,2026-05-30,xuat,vat_tu
PK-20260506,2026-05-30,xuat,hang_hoa
PK-20260522,2026-05-30,nhap,hang_hoa
PK-20261022,2026-05-30,xuat,son_dau_mau
PK-20261302,2026-05-30,xuat,hang_hoa
PK-20261631,2026-05-30,xuat,dong_goi
PK-20261657,2026-05-30,xuat,hanh_chinh
PK-20261854,2026-05-30,xuat,hang_hoa
PK-20261862,2026-05-30,xuat,hang_hoa
PK-20262150,2026-05-30,xuat,nguyen_lieu_chinh
PK-20262256,2026-05-30,nhap,son_dau_mau
PK-20262260,2026-05-30,nhap,vat_tu
PK-20262283,2026-05-30,xuat,son_dau_mau
PK-20262690,2026-05-30,nhap,hanh_chinh
PK-20262908,2026-05-30,xuat,vat_tu
PK-20263004,2026-05-30,nhap,nguyen_lieu_chinh
PK-20263304,2026-05-30,xuat,son_dau_mau
PK-20263387,2026-05-30,xuat,hang_hoa
PK-20263516,2026-05-30,nhap,vat_tu
PK-20263869,2026-05-30,nhap,vat_tu
PK-20263879,2026-05-30,nhap,hanh_chinh
PK-20263941,2026-05-30,xuat,vat_tu
PK-20264350,2026-05-30,nhap,hang_hoa
PK-20264509,2026-05-30,nhap,dong_goi
PK-20264605,2026-05-30,xuat,hanh_chinh
PK-20264897,2026-05-30,xuat,nguyen_lieu_chinh
PK-20265304,2026-05-30,xuat,hanh_chinh
PK-20265480,2026-05-30,nhap,hang_hoa
PK-20265556,2026-05-30,nhap,hanh_chinh
PK-20265928,2026-05-30,xuat,vat_tu
PK-20265952,2026-05-30,xuat,thanh_pham
PK-20266033,2026-05-30,xuat,son_dau_mau
PK-20266280,2026-05-30,xuat,vat_tu
PK-20266496,2026-05-30,nhap,nguyen_lieu_chinh
PK-20266770,2026-05-30,nhap,thanh_pham
PK-20266907,2026-05-30,nhap,son_dau_mau
PK-20266932,2026-05-30,xuat,nguyen_lieu_chinh
PK-20267120,2026-05-30,xuat,hang_hoa
PK-20267215,2026-05-30,xuat,thanh_pham
PK-20267457,2026-05-30,nhap,thanh_pham
PK-20267507,2026-05-30,xuat,hang_hoa
PK-20267515,2026-05-30,xuat,hang_hoa
PK-20267780,2026-05-30,xuat,thanh_pham
PK-20267905,2026-05-30,xuat,hang_hoa
PK-20267963,2026-05-30,xuat,hang_hoa
PK-20268187,2026-05-30,xuat,thanh_pham
PK-20268251,2026-05-30,xuat,hang_hoa
PK-20268344,2026-05-30,nhap,thanh_pham
PK-20268440,2026-05-30,nhap,thanh_pham
PK-20260111,2026-05-31,xuat,vat_tu
PK-20260149,2026-05-31,xuat,dong_goi
PK-20260232,2026-05-31,nhap,son_dau_mau
PK-20260478,2026-05-31,nhap,nguyen_lieu_chinh
PK-20260521,2026-05-31,xuat,hang_hoa
PK-20260743,2026-05-31,nhap,hanh_chinh
PK-20260807,2026-05-31,nhap,thanh_pham
PK-20261345,2026-05-31,nhap,son_dau_mau
PK-20261449,2026-05-31,xuat,hang_hoa
PK-20261522,2026-05-31,nhap,son_dau_mau
PK-20261624,2026-05-31,nhap,hang_hoa
PK-20261806,2026-05-31,xuat,hang_hoa
PK-20262598,2026-05-31,nhap,hanh_chinh
PK-20262608,2026-05-31,xuat,dong_goi
PK-20263106,2026-05-31,xuat,hanh_chinh
PK-20263204,2026-05-31,nhap,hanh_chinh
PK-20263205,2026-05-31,nhap,thanh_pham
PK-20263338,2026-05-31,nhap,vat_tu
PK-20263427,2026-05-31,nhap,hanh_chinh
PK-20263544,2026-05-31,nhap,hanh_chinh
PK-20263845,2026-05-31,nhap,nguyen_lieu_chinh
PK-20264149,2026-05-31,xuat,thanh_pham
PK-20264214,2026-05-31,nhap,thanh_pham
PK-20264303,2026-05-31,nhap,hang_hoa
PK-20264458,2026-05-31,nhap,vat_tu
PK-20265002,2026-05-31,xuat,nguyen_lieu_chinh
PK-20265122,2026-05-31,xuat,nguyen_lieu_chinh
PK-20265138,2026-05-31,xuat,hang_hoa
PK-20265502,2026-05-31,xuat,thanh_pham
PK-20265618,2026-05-31,xuat,hanh_chinh
PK-20265812,2026-05-31,xuat,thanh_pham
PK-20265907,2026-05-31,nhap,hang_hoa
PK-20266082,2026-05-31,xuat,son_dau_mau
PK-20266136,2026-05-31,xuat,hanh_chinh
PK-20266202,2026-05-31,xuat,thanh_pham
PK-20266262,2026-05-31,nhap,hang_hoa
PK-20266544,2026-05-31,xuat,son_dau_mau
PK-20266636,2026-05-31,xuat,vat_tu
PK-20266762,2026-05-31,nhap,vat_tu
PK-20266860,2026-05-31,nhap,thanh_pham
PK-20266937,2026-05-31,xuat,hang_hoa
PK-20267122,2026-05-31,nhap,thanh_pham
PK-20267156,2026-05-31,xuat,thanh_pham
PK-20267409,2026-05-31,nhap,dong_goi
PK-20267628,2026-05-31,xuat,hang_hoa
PK-20267840,2026-05-31,nhap,vat_tu
PK-20268162,2026-05-31,xuat,son_dau_mau
PK-20268235,2026-05-31,nhap,nguyen_lieu_chinh
PK-20268241,2026-05-31,xuat,hang_hoa
PK-20268435,2026-05-31,xuat,nguyen_lieu_chinh
PK-20268444,2026-05-31,nhap,son_dau_mau
PK-20260122,2026-06-01,nhap,hang_hoa
PK-20260293,2026-06-01,nhap,thanh_pham
PK-20260465,2026-06-01,nhap,dong_goi
PK-20260662,2026-06-01,nhap,thanh_pham
PK-20260722,2026-06-01,nhap,hanh_chinh
PK-20260766,2026-06-01,nhap,hanh_chinh
PK-20261529,2026-06-01,nhap,vat_tu
PK-20261551,2026-06-01,nhap,son_dau_mau
PK-20261572,2026-06-01,nhap,hang_hoa
PK-20261682,2026-06-01,nhap,son_dau_mau
PK-20261686,2026-06-01,xuat,hanh_chinh
PK-20261733,2026-06-01,nhap,nguyen_lieu_chinh
PK-20261847,2026-06-01,nhap,son_dau_mau
PK-20261883,2026-06-01,nhap,son_dau_mau
PK-20262258,2026-06-01,nhap,son_dau_mau
PK-20262493,2026-06-01,xuat,hanh_chinh
PK-20262603,2026-06-01,nhap,hanh_chinh
PK-20263021,2026-06-01,nhap,son_dau_mau
PK-20263038,2026-06-01,nhap,nguyen_lieu_chinh
PK-20263073,2026-06-01,nhap,hang_hoa
PK-20263099,2026-06-01,nhap,nguyen_lieu_chinh
PK-20263126,2026-06-01,nhap,thanh_pham
PK-20263325,2026-06-01,nhap,vat_tu
PK-20263614,2026-06-01,nhap,thanh_pham
PK-20263735,2026-06-01,nhap,nguyen_lieu_chinh
PK-20264002,2026-06-01,nhap,hanh_chinh
PK-20264052,2026-06-01,nhap,hang_hoa
PK-20264261,2026-06-01,xuat,nguyen_lieu_chinh
PK-20264401,2026-06-01,xuat,son_dau_mau
PK-20264825,2026-06-01,xuat,hang_hoa
PK-20265481,2026-06-01,xuat,thanh_pham
PK-20265583,2026-06-01,xuat,son_dau_mau
PK-20265625,2026-06-01,xuat,nguyen_lieu_chinh
PK-20265784,2026-06-01,nhap,nguyen_lieu_chinh
PK-20265840,2026-06-01,xuat,son_dau_mau
PK-20265859,2026-06-01,nhap,son_dau_mau
PK-20266258,2026-06-01,nhap,hanh_chinh
PK-20266395,2026-06-01,xuat,thanh_pham
PK-20266584,2026-06-01,nhap,thanh_pham
PK-20266730,2026-06-01,nhap,dong_goi
PK-20266934,2026-06-01,nhap,vat_tu
PK-20267280,2026-06-01,nhap,nguyen_lieu_chinh
PK-20267607,2026-06-01,nhap,nguyen_lieu_chinh
PK-20267795,2026-06-01,nhap,dong_goi
PK-20268357,2026-06-01,xuat,hang_hoa
PK-20268364,2026-06-01,nhap,vat_tu
PK-20260033,2026-06-02,nhap,son_dau_mau
PK-20260497,2026-06-02,nhap,dong_goi
PK-20260514,2026-06-02,xuat,hanh_chinh
PK-20260624,2026-06-02,xuat,hang_hoa
PK-20260956,2026-06-02,xuat,hanh_chinh
PK-20261261,2026-06-02,xuat,hang_hoa
PK-20261318,2026-06-02,xuat,hang_hoa
PK-20261357,2026-06-02,nhap,son_dau_mau
PK-20261367,2026-06-02,nhap,nguyen_lieu_chinh
PK-20261458,2026-06-02,nhap,dong_goi
PK-20261465,2026-06-02,nhap,dong_goi
PK-20261980,2026-06-02,nhap,hang_hoa
PK-20262335,2026-06-02,xuat,dong_goi
PK-20262435,2026-06-02,xuat,nguyen_lieu_chinh
PK-20262748,2026-06-02,nhap,hang_hoa
PK-20262798,2026-06-02,xuat,hanh_chinh
PK-20263069,2026-06-02,nhap,thanh_pham
PK-20263077,2026-06-02,nhap,nguyen_lieu_chinh
PK-20263241,2026-06-02,nhap,thanh_pham
PK-20263344,2026-06-02,nhap,dong_goi
PK-20263362,2026-06-02,nhap,thanh_pham
PK-20263549,2026-06-02,nhap,dong_goi
PK-20263660,2026-06-02,nhap,vat_tu
PK-20263701,2026-06-02,nhap,hang_hoa
PK-20263780,2026-06-02,nhap,hang_hoa
PK-20263805,2026-06-02,nhap,hang_hoa
PK-20263921,2026-06-02,nhap,dong_goi
PK-20264085,2026-06-02,xuat,hanh_chinh
PK-20264144,2026-06-02,nhap,vat_tu
PK-20264610,2026-06-02,nhap,son_dau_mau
PK-20264742,2026-06-02,nhap,dong_goi
PK-20264867,2026-06-02,xuat,vat_tu
PK-20264920,2026-06-02,nhap,dong_goi
PK-20264971,2026-06-02,xuat,hang_hoa
PK-20264987,2026-06-02,nhap,thanh_pham
PK-20265147,2026-06-02,nhap,vat_tu
PK-20265166,2026-06-02,xuat,vat_tu
PK-20265379,2026-06-02,xuat,nguyen_lieu_chinh
PK-20265519,2026-06-02,xuat,nguyen_lieu_chinh
PK-20265563,2026-06-02,xuat,son_dau_mau
PK-20265864,2026-06-02,nhap,son_dau_mau
PK-20266699,2026-06-02,xuat,son_dau_mau
PK-20266853,2026-06-02,xuat,vat_tu
PK-20267018,2026-06-02,nhap,thanh_pham
PK-20267455,2026-06-02,nhap,vat_tu
PK-20267537,2026-06-02,nhap,nguyen_lieu_chinh
PK-20267803,2026-06-02,nhap,thanh_pham
PK-20267850,2026-06-02,nhap,thanh_pham
PK-20267976,2026-06-02,nhap,nguyen_lieu_chinh
PK-20268449,2026-06-02,xuat,dong_goi
PK-20260157,2026-06-03,xuat,hang_hoa
PK-20260248,2026-06-03,nhap,vat_tu
PK-20260311,2026-06-03,xuat,dong_goi
PK-20260911,2026-06-03,nhap,nguyen_lieu_chinh
PK-20260915,2026-06-03,xuat,hanh_chinh
PK-20260923,2026-06-03,xuat,vat_tu
PK-20260937,2026-06-03,nhap,hang_hoa
PK-20261127,2026-06-03,xuat,nguyen_lieu_chinh
PK-20261254,2026-06-03,xuat,thanh_pham
PK-20261628,2026-06-03,nhap,nguyen_lieu_chinh
PK-20261634,2026-06-03,nhap,hang_hoa
PK-20261754,2026-06-03,xuat,hanh_chinh
PK-20261761,2026-06-03,xuat,vat_tu
PK-20261947,2026-06-03,xuat,hang_hoa
PK-20262424,2026-06-03,xuat,thanh_pham
PK-20262466,2026-06-03,xuat,thanh_pham
PK-20262654,2026-06-03,nhap,vat_tu
PK-20262827,2026-06-03,xuat,hang_hoa
PK-20262925,2026-06-03,nhap,vat_tu
PK-20263084,2026-06-03,xuat,hanh_chinh
PK-20263159,2026-06-03,nhap,thanh_pham
PK-20263239,2026-06-03,nhap,dong_goi
PK-20263483,2026-06-03,xuat,hanh_chinh
PK-20264030,2026-06-03,xuat,hanh_chinh
PK-20264033,2026-06-03,nhap,vat_tu
PK-20264492,2026-06-03,xuat,hanh_chinh
PK-20264787,2026-06-03,xuat,dong_goi
PK-20265407,2026-06-03,xuat,son_dau_mau
PK-20265558,2026-06-03,xuat,son_dau_mau
