month,warehouse_id,item_code,item_name,unit,ton_dau,nhap,xuat,ton_cuoi,days_in_stock
6,son_dau_mau,SM-HC-005-005,Dung môi butyl Thùng 5L #5,Kg,1890.41,151.23,132.33,1909.31,53
6,son_dau_mau,SM-HC-019-005,Sơn epoxy bóng Thùng 5L #5,Kg,2569.56,205.56,179.87,2595.25,90
6,son_dau_mau,SM-HC-004-005,Sơn bóng PU Thùng 20L #5,Kg,2895.03,231.6,202.65,2923.98,115
6,son_dau_mau,SM-HC-017-006,Dầu lau gỗ chống trầy Thùng 5L #6,Kg,620.97,49.68,43.47,627.18,120
6,son_dau_mau,SM-HC-002-006,Sơn lót NC Thùng 20L #6,Kg,883.55,70.68,61.85,892.38,17
6,son_dau_mau,SM-HC-003-006,Sơn bóng PU Thùng 5L #6,Kg,727.04,58.16,50.89,734.31,123
6,son_dau_mau,SM-HC-014-006,Tinh màu hạt dẻ Thùng 20L #6,Kg,2364.98,189.2,165.55,2388.63,99
6,son_dau_mau,SM-HC-008-006,Tinh màu gỗ Walnut Thùng 20L #6,Kg,262.09,20.97,18.35,264.71,19
6,son_dau_mau,SM-HC-010-006,Keo dán gỗ sữa Vina Thùng 20L #6,Kg,4316.27,345.3,302.14,4359.43,18
6,son_dau_mau,SM-HC-011-006,Chất đóng rắn PU Thùng 5L #6,Kg,3027.52,242.2,211.93,3057.79,115
6,son_dau_mau,SM-HC-012-006,Chất đóng rắn PU Thùng 20L #6,Kg,2871.44,229.72,201.0,2900.16,132
6,son_dau_mau,SM-HC-009-006,Keo dán gỗ sữa Vina Thùng 5L #6,Kg,3365.95,269.28,235.62,3399.61,100
6,son_dau_mau,SM-HC-013-006,Tinh màu hạt dẻ Thùng 5L #6,Kg,2323.27,185.86,162.63,2346.5,127
6,son_dau_mau,SM-HC-015-006,Sơn lót kháng kiềm Thùng 5L #6,Kg,466.37,37.31,32.65,471.03,55
6,son_dau_mau,SM-HC-018-006,Dầu lau gỗ chống trầy Thùng 20L #6,Kg,2905.75,232.46,203.4,2934.81,66
6,son_dau_mau,SM-HC-001-006,Sơn lót NC Thùng 5L #6,Kg,1087.94,87.04,76.16,1098.82,101
6,son_dau_mau,SM-HC-007-006,Tinh màu gỗ Walnut Thùng 5L #6,Kg,1626.28,130.1,113.84,1642.54,131
6,son_dau_mau,SM-HC-020-006,Sơn epoxy bóng Thùng 20L #6,Kg,2924.75,233.98,204.73,2954.0,69
6,son_dau_mau,SM-HC-016-006,Sơn lót kháng kiềm Thùng 20L #6,Kg,1605.09,128.41,112.36,1621.14,115
6,son_dau_mau,SM-HC-006-006,Dung môi butyl Thùng 20L #6,Kg,1459.23,116.74,102.15,1473.82,137
6,son_dau_mau,SM-HC-005-006,Dung môi butyl Thùng 5L #6,Kg,2940.63,235.25,205.84,2970.04,43
6,son_dau_mau,SM-HC-019-006,Sơn epoxy bóng Thùng 5L #6,Kg,5995.64,479.65,419.69,6055.6,80
6,son_dau_mau,SM-HC-004-006,Sơn bóng PU Thùng 20L #6,Kg,6272.56,501.81,439.08,6335.29,105
6,son_dau_mau,SM-HC-017-007,Dầu lau gỗ chống trầy Thùng 5L #7,Kg,508.06,40.64,35.56,513.14,125
6,son_dau_mau,SM-HC-002-007,Sơn lót NC Thùng 20L #7,Kg,368.14,29.45,25.77,371.82,22
6,son_dau_mau,SM-HC-003-007,Sơn bóng PU Thùng 5L #7,Kg,848.21,67.86,59.37,856.7,128
6,son_dau_mau,SM-HC-014-007,Tinh màu hạt dẻ Thùng 20L #7,Kg,2364.98,189.2,165.55,2388.63,104
6,son_dau_mau,SM-HC-008-007,Tinh màu gỗ Walnut Thùng 20L #7,Kg,419.34,33.55,29.35,423.54,24
6,son_dau_mau,SM-HC-010-007,Keo dán gỗ sữa Vina Thùng 20L #7,Kg,5101.04,408.08,357.07,5152.05,23
6,son_dau_mau,SM-HC-011-007,Chất đóng rắn PU Thùng 5L #7,Kg,3027.52,242.2,211.93,3057.79,120
6,son_dau_mau,SM-HC-012-007,Chất đóng rắn PU Thùng 20L #7,Kg,1914.29,153.14,134.0,1933.43,137
6,son_dau_mau,SM-HC-009-007,Keo dán gỗ sữa Vina Thùng 5L #7,Kg,5890.41,471.23,412.33,5949.31,105
6,son_dau_mau,SM-HC-013-007,Tinh màu hạt dẻ Thùng 5L #7,Kg,2839.56,227.16,198.77,2867.95,132
6,son_dau_mau,SM-HC-015-007,Sơn lót kháng kiềm Thùng 5L #7,Kg,559.64,44.77,39.17,565.24,45
6,son_dau_mau,SM-HC-018-007,Dầu lau gỗ chống trầy Thùng 20L #7,Kg,2179.32,174.35,152.55,2201.12,56
6,son_dau_mau,SM-HC-001-007,Sơn lót NC Thùng 5L #7,Kg,1414.33,113.15,99.0,1428.48,91
6,son_dau_mau,SM-HC-007-007,Tinh màu gỗ Walnut Thùng 5L #7,Kg,2032.85,162.63,142.3,2053.18,121
6,son_dau_mau,SM-HC-020-007,Sơn epoxy bóng Thùng 20L #7,Kg,2924.75,233.98,204.73,2954.0,59
6,son_dau_mau,SM-HC-016-007,Sơn lót kháng kiềm Thùng 20L #7,Kg,891.72,71.34,62.42,900.64,120
6,son_dau_mau,SM-HC-006-007,Dung môi butyl Thùng 20L #7,Kg,1459.23,116.74,102.15,1473.82,142
6,son_dau_mau,SM-HC-005-007,Dung môi butyl Thùng 5L #7,Kg,1050.23,84.02,73.52,1060.73,48
6,son_dau_mau,SM-HC-019-007,Sơn epoxy bóng Thùng 5L #7,Kg,2997.82,239.83,209.85,3027.8,85
6,son_dau_mau,SM-HC-004-007,Sơn bóng PU Thùng 20L #7,Kg,4342.54,347.4,303.98,4385.96,110
6,son_dau_mau,SM-HC-017-008,Dầu lau gỗ chống trầy Thùng 5L #8,Kg,620.97,49.68,43.47,627.18,130
6,son_dau_mau,SM-HC-002-008,Sơn lót NC Thùng 20L #8,Kg,441.77,35.34,30.92,446.19,27
6,son_dau_mau,SM-HC-003-008,Sơn bóng PU Thùng 5L #8,Kg,787.63,63.01,55.13,795.51,133
6,son_dau_mau,SM-HC-014-008,Tinh màu hạt dẻ Thùng 20L #8,Kg,2759.14,220.73,193.14,2786.73,109
6,son_dau_mau,SM-HC-008-008,Tinh màu gỗ Walnut Thùng 20L #8,Kg,262.09,20.97,18.35,264.71,29
6,son_dau_mau,SM-HC-010-008,Keo dán gỗ sữa Vina Thùng 20L #8,Kg,4316.27,345.3,302.14,4359.43,13
6,son_dau_mau,SM-HC-011-008,Chất đóng rắn PU Thùng 5L #8,Kg,1397.32,111.79,97.81,1411.3,110
6,son_dau_mau,SM-HC-012-008,Chất đóng rắn PU Thùng 20L #8,Kg,2552.39,204.19,178.67,2577.91,127
6,son_dau_mau,SM-HC-009-008,Keo dán gỗ sữa Vina Thùng 5L #8,Kg,3365.95,269.28,235.62,3399.61,95
6,son_dau_mau,SM-HC-013-008,Tinh màu hạt dẻ Thùng 5L #8,Kg,1548.85,123.91,108.42,1564.34,122
6,son_dau_mau,SM-HC-015-008,Sơn lót kháng kiềm Thùng 5L #8,Kg,1026.01,82.08,71.82,1036.27,50
6,son_dau_mau,SM-HC-018-008,Dầu lau gỗ chống trầy Thùng 20L #8,Kg,2542.53,203.4,177.98,2567.95,61
6,son_dau_mau,SM-HC-001-008,Sơn lót NC Thùng 5L #8,Kg,761.56,60.92,53.31,769.17,96
6,son_dau_mau,SM-HC-007-008,Tinh màu gỗ Walnut Thùng 5L #8,Kg,2236.13,178.89,156.53,2258.49,126
6,son_dau_mau,SM-HC-020-008,Sơn epoxy bóng Thùng 20L #8,Kg,2089.11,167.13,146.24,2110.0,64
6,son_dau_mau,SM-HC-016-008,Sơn lót kháng kiềm Thùng 20L #8,Kg,891.72,71.34,62.42,900.64,125
6,son_dau_mau,SM-HC-006-008,Dung môi butyl Thùng 20L #8,Kg,673.49,53.88,47.14,680.23,147
6,son_dau_mau,SM-HC-005-008,Dung môi butyl Thùng 5L #8,Kg,2310.5,184.84,161.73,2333.61,53
6,son_dau_mau,SM-HC-019-008,Sơn epoxy bóng Thùng 5L #8,Kg,5139.12,411.13,359.74,5190.51,90
6,son_dau_mau,SM-HC-004-008,Sơn bóng PU Thùng 20L #8,Kg,3860.04,308.8,270.2,3898.64,115
6,son_dau_mau,SM-HC-017-009,Dầu lau gỗ chống trầy Thùng 5L #9,Kg,282.26,22.58,19.76,285.08,120
6,son_dau_mau,SM-HC-002-009,Sơn lót NC Thùng 20L #9,Kg,957.17,76.57,67.0,966.74,17
6,son_dau_mau,SM-HC-003-009,Sơn bóng PU Thùng 5L #9,Kg,363.52,29.08,25.45,367.15,123
6,son_dau_mau,SM-HC-014-009,Tinh màu hạt dẻ Thùng 20L #9,Kg,5518.29,441.46,386.28,5573.47,99
6,son_dau_mau,SM-HC-008-009,Tinh màu gỗ Walnut Thùng 20L #9,Kg,366.92,29.35,25.68,370.59,19
6,son_dau_mau,SM-HC-010-009,Keo dán gỗ sữa Vina Thùng 20L #9,Kg,5493.43,439.47,384.54,5548.36,18
6,son_dau_mau,SM-HC-011-009,Chất đóng rắn PU Thùng 5L #9,Kg,3027.52,242.2,211.93,3057.79,115
6,son_dau_mau,SM-HC-012-009,Chất đóng rắn PU Thùng 20L #9,Kg,3828.59,306.29,268.0,3866.88,132
6,son_dau_mau,SM-HC-009-009,Keo dán gỗ sữa Vina Thùng 5L #9,Kg,2945.21,235.62,206.16,2974.67,100
6,son_dau_mau,SM-HC-013-009,Tinh màu hạt dẻ Thùng 5L #9,Kg,3355.84,268.47,234.91,3389.4,127
6,son_dau_mau,SM-HC-015-009,Sơn lót kháng kiềm Thùng 5L #9,Kg,559.64,44.77,39.17,565.24,55
6,son_dau_mau,SM-HC-018-009,Dầu lau gỗ chống trầy Thùng 20L #9,Kg,4721.85,377.75,330.53,4769.07,66
6,son_dau_mau,SM-HC-001-009,Sơn lót NC Thùng 5L #9,Kg,543.97,43.52,38.08,549.41,101
6,son_dau_mau,SM-HC-007-009,Tinh màu gỗ Walnut Thùng 5L #9,Kg,2439.42,195.15,170.76,2463.81,131
6,son_dau_mau,SM-HC-020-009,Sơn epoxy bóng Thùng 20L #9,Kg,2924.75,233.98,204.73,2954.0,69
6,son_dau_mau,SM-HC-016-009,Sơn lót kháng kiềm Thùng 20L #9,Kg,2496.81,199.74,174.78,2521.77,115
6,son_dau_mau,SM-HC-006-009,Dung môi butyl Thùng 20L #9,Kg,1122.49,89.8,78.57,1133.72,137
6,son_dau_mau,SM-HC-005-009,Dung môi butyl Thùng 5L #9,Kg,2520.54,201.64,176.44,2545.74,43
6,son_dau_mau,SM-HC-019-009,Sơn epoxy bóng Thùng 5L #9,Kg,2997.82,239.83,209.85,3027.8,80
6,son_dau_mau,SM-HC-004-009,Sơn bóng PU Thùng 20L #9,Kg,4825.05,386.0,337.75,4873.3,105
6,son_dau_mau,SM-HC-017-010,Dầu lau gỗ chống trầy Thùng 5L #10,Kg,790.32,63.23,55.32,798.23,125
6,son_dau_mau,SM-HC-002-010,Sơn lót NC Thùng 20L #10,Kg,662.66,53.01,46.39,669.28,22
6,son_dau_mau,SM-HC-003-010,Sơn bóng PU Thùng 5L #10,Kg,848.21,67.86,59.37,856.7,128
6,son_dau_mau,SM-HC-014-010,Tinh màu hạt dẻ Thùng 20L #10,Kg,1970.82,157.67,137.96,1990.53,104
6,son_dau_mau,SM-HC-008-010,Tinh màu gỗ Walnut Thùng 20L #10,Kg,471.75,37.74,33.02,476.47,24
6,son_dau_mau,SM-HC-010-010,Keo dán gỗ sữa Vina Thùng 20L #10,Kg,1961.94,156.96,137.34,1981.56,23
6,son_dau_mau,SM-HC-011-010,Chất đóng rắn PU Thùng 5L #10,Kg,1863.09,149.05,130.42,1881.72,120
6,son_dau_mau,SM-HC-012-010,Chất đóng rắn PU Thùng 20L #10,Kg,4147.64,331.81,290.33,4189.12,137
6,son_dau_mau,SM-HC-009-010,Keo dán gỗ sữa Vina Thùng 5L #10,Kg,2945.21,235.62,206.16,2974.67,105
6,son_dau_mau,SM-HC-013-010,Tinh màu hạt dẻ Thùng 5L #10,Kg,3097.7,247.82,216.84,3128.68,132
6,son_dau_mau,SM-HC-015-010,Sơn lót kháng kiềm Thùng 5L #10,Kg,932.73,74.62,65.29,942.06,45
6,son_dau_mau,SM-HC-018-010,Dầu lau gỗ chống trầy Thùng 20L #10,Kg,4358.63,348.69,305.1,4402.22,56
6,son_dau_mau,SM-HC-001-010,Sơn lót NC Thùng 5L #10,Kg,761.56,60.92,53.31,769.17,91
6,son_dau_mau,SM-HC-007-010,Tinh màu gỗ Walnut Thùng 5L #10,Kg,2236.13,178.89,156.53,2258.49,121
6,son_dau_mau,SM-HC-020-010,Sơn epoxy bóng Thùng 20L #10,Kg,2715.84,217.27,190.11,2743.0,59
6,son_dau_mau,SM-HC-016-010,Sơn lót kháng kiềm Thùng 20L #10,Kg,1605.09,128.41,112.36,1621.14,120
6,son_dau_mau,SM-HC-006-010,Dung môi butyl Thùng 20L #10,Kg,897.99,71.84,62.86,906.97,142
6,son_dau_mau,SM-HC-005-010,Dung môi butyl Thùng 5L #10,Kg,1470.32,117.63,102.92,1485.03,48
6,son_dau_mau,SM-HC-019-010,Sơn epoxy bóng Thùng 5L #10,Kg,5995.64,479.65,419.69,6055.6,85
6,son_dau_mau,SM-HC-004-010,Sơn bóng PU Thùng 20L #10,Kg,4342.54,347.4,303.98,4385.96,110
6,son_dau_mau,SM-HC-017-011,Dầu lau gỗ chống trầy Thùng 5L #11,Kg,733.87,58.71,51.37,741.21,130
6,son_dau_mau,SM-HC-002-011,Sơn lót NC Thùng 20L #11,Kg,883.55,70.68,61.85,892.38,27
6,son_dau_mau,SM-HC-003-011,Sơn bóng PU Thùng 5L #11,Kg,424.11,33.93,29.69,428.35,133
6,son_dau_mau,SM-HC-014-011,Tinh màu hạt dẻ Thùng 20L #11,Kg,5124.13,409.93,358.69,5175.37,109
6,son_dau_mau,SM-HC-008-011,Tinh màu gỗ Walnut Thùng 20L #11,Kg,471.75,37.74,33.02,476.47,29
6,son_dau_mau,SM-HC-010-011,Keo dán gỗ sữa Vina Thùng 20L #11,Kg,3531.49,282.52,247.2,3566.81,13
6,son_dau_mau,SM-HC-011-011,Chất đóng rắn PU Thùng 5L #11,Kg,2328.86,186.31,163.02,2352.15,110
6,son_dau_mau,SM-HC-012-011,Chất đóng rắn PU Thùng 20L #11,Kg,4147.64,331.81,290.33,4189.12,127
6,son_dau_mau,SM-HC-009-011,Keo dán gỗ sữa Vina Thùng 5L #11,Kg,2103.72,168.3,147.26,2124.76,95
6,son_dau_mau,SM-HC-013-011,Tinh màu hạt dẻ Thùng 5L #11,Kg,2839.56,227.16,198.77,2867.95,122
6,son_dau_mau,SM-HC-015-011,Sơn lót kháng kiềm Thùng 5L #11,Kg,652.91,52.23,45.7,659.44,50
6,son_dau_mau,SM-HC-018-011,Dầu lau gỗ chống trầy Thùng 20L #11,Kg,4721.85,377.75,330.53,4769.07,61
6,son_dau_mau,SM-HC-001-011,Sơn lót NC Thùng 5L #11,Kg,1305.53,104.44,91.39,1318.58,96
6,son_dau_mau,SM-HC-007-011,Tinh màu gỗ Walnut Thùng 5L #11,Kg,2642.7,211.42,184.99,2669.13,126
6,son_dau_mau,SM-HC-020-011,Sơn epoxy bóng Thùng 20L #11,Kg,2715.84,217.27,190.11,2743.0,64
6,son_dau_mau,SM-HC-016-011,Sơn lót kháng kiềm Thùng 20L #11,Kg,891.72,71.34,62.42,900.64,125
6,son_dau_mau,SM-HC-006-011,Dung môi butyl Thùng 20L #11,Kg,785.74,62.86,55.0,793.6,147
6,son_dau_mau,SM-HC-005-011,Dung môi butyl Thùng 5L #11,Kg,2310.5,184.84,161.73,2333.61,53
6,son_dau_mau,SM-HC-019-011,Sơn epoxy bóng Thùng 5L #11,Kg,4710.86,376.87,329.76,4757.97,90
6,son_dau_mau,SM-HC-004-011,Sơn bóng PU Thùng 20L #11,Kg,2412.52,193.0,168.88,2436.64,115
6,son_dau_mau,SM-HC-017-012,Dầu lau gỗ chống trầy Thùng 5L #12,Kg,564.51,45.16,39.52,570.15,120
6,son_dau_mau,SM-HC-002-012,Sơn lót NC Thùng 20L #12,Kg,809.92,64.79,56.69,818.02,17
6,son_dau_mau,SM-HC-003-012,Sơn bóng PU Thùng 5L #12,Kg,545.28,43.62,38.17,550.73,123
6,son_dau_mau,SM-HC-014-012,Tinh màu hạt dẻ Thùng 20L #12,Kg,3941.64,315.33,275.91,3981.06,99
6,son_dau_mau,SM-HC-008-012,Tinh màu gỗ Walnut Thùng 20L #12,Kg,681.42,54.51,47.7,688.23,19
6,son_dau_mau,SM-HC-010-012,Keo dán gỗ sữa Vina Thùng 20L #12,Kg,3139.1,251.13,219.74,3170.49,18
6,son_dau_mau,SM-HC-011-012,Chất đóng rắn PU Thùng 5L #12,Kg,1630.2,130.42,114.11,1646.51,115
6,son_dau_mau,SM-HC-012-012,Chất đóng rắn PU Thùng 20L #12,Kg,3828.59,306.29,268.0,3866.88,132
6,son_dau_mau,SM-HC-009-012,Keo dán gỗ sữa Vina Thùng 5L #12,Kg,4628.18,370.25,323.97,4674.46,100
6,son_dau_mau,SM-HC-013-012,Tinh màu hạt dẻ Thùng 5L #12,Kg,3613.98,289.12,252.98,3650.12,127
6,dong_goi,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,575.96,46.08,40.32,581.72,121
6,dong_goi,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,2221.75,177.74,155.52,2243.97,14
6,dong_goi,DG-BB-009,Băng keo dán thùng Loại trung,cuộn,2663.85,213.11,186.47,2690.49,128
6,dong_goi,DG-BB-020,Góc xốp chống va đập Loại nhỏ,cuộn,3053.34,244.27,213.73,3083.88,13
6,dong_goi,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,4090.23,327.22,286.32,4131.13,39
6,dong_goi,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,192.48,15.4,13.47,194.41,47
6,dong_goi,DG-BB-003,Thùng carton 5 lớp Loại trung,cuộn,5354.95,428.4,374.85,5408.5,107
6,dong_goi,DG-BB-008,Băng keo dán thùng Loại nhỏ,cuộn,1950.75,156.06,136.55,1970.26,46
6,dong_goi,DG-BB-019,Góc xốp chống va đập Loại lớn,cuộn,623.75,49.9,43.66,629.99,124
6,dong_goi,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,2724.36,217.95,190.71,2751.6,145
6,dong_goi,DG-BB-012,Xốp bọc bong bóng Loại trung,cuộn,3140.8,251.26,219.86,3172.2,18
6,dong_goi,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,1449.04,115.92,101.43,1463.53,145
6,dong_goi,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,2705.41,216.43,189.38,2732.46,84
6,dong_goi,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,2233.87,178.71,156.37,2256.21,47
6,dong_goi,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,292.07,23.37,20.44,295.0,42
6,dong_goi,DG-BB-010,Xốp bọc bong bóng Loại lớn,cuộn,699.89,55.99,48.99,706.89,96
6,dong_goi,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,7629.48,610.36,534.06,7705.78,106
6,dong_goi,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,4053.72,324.3,283.76,4094.26,94
6,dong_goi,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,2791.19,223.3,195.38,2819.11,127
6,dong_goi,DG-BB-002,Thùng carton 5 lớp Loại nhỏ,cuộn,3421.92,273.75,239.53,3456.14,12
6,dong_goi,DG-BB-016-001,Nhãn mác sản phẩm Loại lớn #1,cuộn,479.97,38.4,33.6,484.77,126
6,dong_goi,DG-BB-013-001,Dây đai đóng đai Loại lớn #1,cuộn,3702.91,296.23,259.2,3739.94,19
6,dong_goi,DG-BB-009-001,Băng keo dán thùng Loại trung #1,cuộn,6215.66,497.25,435.1,6277.81,133
6,dong_goi,DG-BB-020-001,Góc xốp chống va đập Loại nhỏ #1,cuộn,4749.65,379.97,332.48,4797.14,18
6,dong_goi,DG-BB-001-001,Thùng carton 5 lớp Loại lớn #1,cuộn,3067.67,245.41,214.74,3098.34,44
6,dong_goi,DG-BB-005-001,Màng PE bọc hàng Loại nhỏ #1,cuộn,192.48,15.4,13.47,194.41,52
6,dong_goi,DG-BB-003-001,Thùng carton 5 lớp Loại trung #1,cuộn,3295.35,263.63,230.67,3328.31,112
6,dong_goi,DG-BB-008-001,Băng keo dán thùng Loại nhỏ #1,cuộn,1393.39,111.47,97.54,1407.32,51
6,dong_goi,DG-BB-019-001,Góc xốp chống va đập Loại lớn #1,cuộn,891.07,71.29,62.37,899.99,129
6,dong_goi,DG-BB-017-001,Nhãn mác sản phẩm Loại nhỏ #1,cuộn,1816.24,145.3,127.14,1834.4,150
6,dong_goi,DG-BB-012-001,Xốp bọc bong bóng Loại trung #1,cuộn,5832.92,466.63,408.3,5891.25,8
6,dong_goi,DG-BB-018-001,Nhãn mác sản phẩm Loại trung #1,cuộn,2173.56,173.89,152.15,2195.3,135
6,dong_goi,DG-BB-004-001,Màng PE bọc hàng Loại lớn #1,cuộn,2705.41,216.43,189.38,2732.46,74
6,dong_goi,DG-BB-011-001,Xốp bọc bong bóng Loại nhỏ #1,cuộn,1116.94,89.35,78.19,1128.1,37
6,dong_goi,DG-BB-014-001,Dây đai đóng đai Loại nhỏ #1,cuộn,316.41,25.31,22.15,319.57,32
6,dong_goi,DG-BB-010-001,Xốp bọc bong bóng Loại lớn #1,cuộn,1399.78,111.98,97.98,1413.78,101
6,dong_goi,DG-BB-006-001,Màng PE bọc hàng Loại trung #1,cuộn,3269.78,261.58,228.88,3302.48,111
6,dong_goi,DG-BB-007-001,Băng keo dán thùng Loại lớn #1,cuộn,5675.21,454.02,397.26,5731.97,99
6,dong_goi,DG-BB-015-001,Dây đai đóng đai Loại trung #1,cuộn,3628.54,290.28,254.0,3664.82,132
6,dong_goi,DG-BB-002-001,Thùng carton 5 lớp Loại nhỏ #1,cuộn,2177.58,174.21,152.43,2199.36,17
6,dong_goi,DG-BB-016-002,Nhãn mác sản phẩm Loại lớn #2,cuộn,479.97,38.4,33.6,484.77,131
6,dong_goi,DG-BB-013-002,Dây đai đóng đai Loại lớn #2,cuộn,2592.04,207.36,181.44,2617.96,24
6,dong_goi,DG-BB-009-002,Băng keo dán thùng Loại trung #2,cuộn,4439.75,355.18,310.78,4484.15,138
6,dong_goi,DG-BB-020-002,Góc xốp chống va đập Loại nhỏ #2,cuộn,1696.3,135.7,118.74,1713.26,23
6,dong_goi,DG-BB-001-002,Thùng carton 5 lớp Loại lớn #2,cuộn,4601.51,368.12,322.11,4647.52,49
6,dong_goi,DG-BB-005-002,Màng PE bọc hàng Loại nhỏ #2,cuộn,336.84,26.95,23.58,340.21,42
6,dong_goi,DG-BB-003-002,Thùng carton 5 lớp Loại trung #2,cuộn,4119.19,329.54,288.34,4160.39,102
6,dong_goi,DG-BB-008-002,Băng keo dán thùng Loại nhỏ #2,cuộn,2229.43,178.35,156.06,2251.72,41
6,dong_goi,DG-BB-019-002,Góc xốp chống va đập Loại lớn #2,cuộn,891.07,71.29,62.37,899.99,119
6,dong_goi,DG-BB-017-002,Nhãn mác sản phẩm Loại nhỏ #2,cuộn,2270.3,181.62,158.92,2293.0,140
6,dong_goi,DG-BB-012-002,Xốp bọc bong bóng Loại trung #2,cuộn,5384.23,430.74,376.9,5438.07,13
6,dong_goi,DG-BB-018-002,Nhãn mác sản phẩm Loại trung #2,cuộn,1932.06,154.56,135.24,1951.38,140
6,dong_goi,DG-BB-004-002,Màng PE bọc hàng Loại lớn #2,cuộn,3607.21,288.58,252.5,3643.29,79
6,dong_goi,DG-BB-011-002,Xốp bọc bong bóng Loại nhỏ #2,cuộn,2010.48,160.84,140.73,2030.59,42
6,dong_goi,DG-BB-014-002,Dây đai đóng đai Loại nhỏ #2,cuộn,146.03,11.68,10.22,147.49,37
6,dong_goi,DG-BB-010-002,Xốp bọc bong bóng Loại lớn #2,cuộn,799.87,63.99,55.99,807.87,106
6,dong_goi,DG-BB-006-002,Màng PE bọc hàng Loại trung #2,cuộn,2724.81,217.99,190.74,2752.06,116
6,dong_goi,DG-BB-007-002,Băng keo dán thùng Loại lớn #2,cuộn,2026.86,162.15,141.88,2047.13,104
6,dong_goi,DG-BB-015-002,Dây đai đóng đai Loại trung #2,cuộn,3628.54,290.28,254.0,3664.82,137
6,dong_goi,DG-BB-002-002,Thùng carton 5 lớp Loại nhỏ #2,cuộn,4355.16,348.41,304.86,4398.71,22
6,dong_goi,DG-BB-016-003,Nhãn mác sản phẩm Loại lớn #3,cuộn,767.95,61.44,53.76,775.63,121
6,dong_goi,DG-BB-013-003,Dây đai đóng đai Loại lớn #3,cuộn,2221.75,177.74,155.52,2243.97,14
6,dong_goi,DG-BB-009-003,Băng keo dán thùng Loại trung #3,cuộn,2219.88,177.59,155.39,2242.08,128
6,dong_goi,DG-BB-020-003,Góc xốp chống va đập Loại nhỏ #3,cuộn,2374.82,189.99,166.24,2398.57,13
6,dong_goi,DG-BB-001-003,Thùng carton 5 lớp Loại lớn #3,cuộn,3578.95,286.32,250.53,3614.74,39
6,dong_goi,DG-BB-005-003,Màng PE bọc hàng Loại nhỏ #3,cuộn,336.84,26.95,23.58,340.21,47
6,dong_goi,DG-BB-003-003,Thùng carton 5 lớp Loại trung #3,cuộn,2883.43,230.67,201.84,2912.26,107
6,dong_goi,DG-BB-008-003,Băng keo dán thùng Loại nhỏ #3,cuộn,3622.82,289.83,253.6,3659.05,46
6,dong_goi,DG-BB-019-003,Góc xốp chống va đập Loại lớn #3,cuộn,801.96,64.16,56.14,809.98,124
6,dong_goi,DG-BB-017-003,Nhãn mác sản phẩm Loại nhỏ #3,cuộn,1362.18,108.97,95.35,1375.8,145
6,dong_goi,DG-BB-012-003,Xốp bọc bong bóng Loại trung #3,cuộn,5384.23,430.74,376.9,5438.07,18
6,dong_goi,DG-BB-018-003,Nhãn mác sản phẩm Loại trung #3,cuộn,1932.06,154.56,135.24,1951.38,145
6,dong_goi,DG-BB-004-003,Màng PE bọc hàng Loại lớn #3,cuộn,4509.01,360.72,315.63,4554.1,84
6,dong_goi,DG-BB-011-003,Xốp bọc bong bóng Loại nhỏ #3,cuộn,1116.94,89.35,78.19,1128.1,47
6,dong_goi,DG-BB-014-003,Dây đai đóng đai Loại nhỏ #3,cuộn,316.41,25.31,22.15,319.57,42
6,dong_goi,DG-BB-010-003,Xốp bọc bong bóng Loại lớn #3,cuộn,1399.78,111.98,97.98,1413.78,96
6,dong_goi,DG-BB-006-003,Màng PE bọc hàng Loại trung #3,cuộn,2724.81,217.99,190.74,2752.06,106
6,dong_goi,DG-BB-007-003,Băng keo dán thùng Loại lớn #3,cuộn,4459.09,356.73,312.14,4503.68,94
6,dong_goi,DG-BB-015-003,Dây đai đóng đai Loại trung #3,cuộn,3349.43,267.95,234.46,3382.92,127
6,dong_goi,DG-BB-002-003,Thùng carton 5 lớp Loại nhỏ #3,cuộn,1555.42,124.43,108.88,1570.97,12
6,dong_goi,DG-BB-016-004,Nhãn mác sản phẩm Loại lớn #4,cuộn,863.95,69.12,60.48,872.59,126
6,dong_goi,DG-BB-013-004,Dây đai đóng đai Loại lớn #4,cuộn,2221.75,177.74,155.52,2243.97,19
6,dong_goi,DG-BB-009-004,Băng keo dán thùng Loại trung #4,cuộn,3107.83,248.63,217.55,3138.91,133
6,dong_goi,DG-BB-020-004,Góc xốp chống va đập Loại nhỏ #4,cuộn,3392.6,271.41,237.48,3426.53,18
6,dong_goi,DG-BB-001-004,Thùng carton 5 lớp Loại lớn #4,cuộn,5112.79,409.02,357.9,5163.91,44
