order_code,factory_name,workshop_name,product_name,qty_target
LSX-TPB-3142,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn ăn gỗ sồi Mỹ ACVD,500
LSX-TPC-3143,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Tủ đầu giường 2 ngăn kéo TDG,500
LSX-TPA-3144,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,200
LSX-TPA-3145,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn trà Nhật bệt gỗ xoan BTN,300
LSX-TPC-3146,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa nỉ văng tân cổ điển SFN,300
LSX-TPC-3147,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa nỉ văng tân cổ điển SFN,100
LSX-TPA-3148,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Khay gỗ đựng trà bánh đa năng KHG,300
LSX-TPB-3149,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Kệ tivi phòng khách sồi KTV,500
LSX-TPB-3150,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Giá treo quần áo chữ A GTR,500
LSX-TPA-3151,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ giày thông minh 3 tầng TG,300
LSX-TPA-3152,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Kệ cắm hoa decor phòng khách KCH,500
LSX-TPC-3153,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Giá treo quần áo chữ A GTR,200
LSX-TPC-3154,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Đồng hồ gỗ treo tường nghệ thuật DHG,100
LSX-TPC-3155,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế băng dài phòng chờ GBD,100
LSX-TPB-3156,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế xoay văn phòng có tựa GXV,100
LSX-TPC-3157,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Gương soi toàn thân viền gỗ GST,100
LSX-TPC-3158,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn học sinh chống gù BHS,500
LSX-TPB-3159,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Kệ trang trí khung sắt đợt gỗ KTT,500
LSX-TPA-3160,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ đầu giường 2 ngăn kéo TDG,200
LSX-TPA-3161,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế lười hạt xốp cao cấp GLH,200
LSX-TPB-3162,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế băng dài phòng chờ GBD,300
LSX-TPB-3163,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ rượu âm tường gỗ mun TRA,100
LSX-TPA-3164,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ quần áo 4 cánh gỗ thông TQA,300
LSX-TPC-3165,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn học sinh chống gù BHS,100
LSX-TPA-3166,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Tủ tài liệu văn phòng nhiều ngăn TTL,200
LSX-TPC-3167,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Gương soi toàn thân viền gỗ GST,500
LSX-TPA-3168,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,300
LSX-TPB-3169,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế xếp gọn dã ngoại GXP,100
LSX-TPC-3170,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa phòng khách gỗ sồi SFK,100
LSX-TPA-3171,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế tựa lưng cong Luxury GLC,500
LSX-TPB-3172,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế ăn Windsor cổ điển GWD,200
LSX-TPB-3173,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,100
LSX-TPB-3174,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn học sinh chống gù BHS,100
LSX-TPB-3175,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa đơn bọc vải nhung SFD,100
LSX-TPA-3176,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa bench đệm giả da SFB,100
LSX-TPB-3177,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Sofa băng da bò thật Luxury SFB,100
LSX-TPB-3178,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế lười hạt xốp cao cấp GLH,200
LSX-TPB-3179,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế tựa lưng cong Luxury GLC,300
LSX-TPC-3180,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Kệ sách đứng gỗ cao su KSD,100
LSX-TPB-3181,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn ăn tròn xoay Mộc Gia,200
LSX-TPB-3182,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn trà sồi chân sắt FOLD,100
LSX-TPB-3183,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Sofa tình yêu da bóng SFY,100
LSX-TPC-3184,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Tủ giày thông minh 3 tầng TG,300
LSX-TPC-3185,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế ăn mộc gỗ cao su GAC,500
LSX-TPC-3186,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa phòng khách gỗ sồi SFK,100
LSX-TPB-3187,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Gương soi toàn thân viền gỗ GST,200
LSX-TPA-3188,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Sofa bench đệm giả da SFB,200
LSX-TPC-3189,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tranh canvas treo phòng khách TCV,200
LSX-TPC-3190,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn ăn gỗ sồi Mỹ ACVD,100
LSX-TPA-3191,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Đôn sofa bọc vải tròn DSF,500
LSX-TPA-3192,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa phòng khách gỗ sồi SFK,500
LSX-TPC-3193,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế tựa lưng cong Luxury GLC,500
LSX-TPA-3194,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ quần áo 4 cánh gỗ thông TQA,100
LSX-TPC-3195,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ trang trí khung sắt đợt gỗ KTT,500
LSX-TPA-3196,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tranh canvas treo phòng khách TCV,200
LSX-TPB-3197,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế xoay văn phòng có tựa GXV,200
LSX-TPB-3198,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn học sinh chống gù BHS,100
LSX-TPB-3199,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn ăn gỗ sồi Mỹ ACVD,500
LSX-TPB-3200,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn học sinh chống gù BHS,200
LSX-TPA-3201,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa nỉ văng tân cổ điển SFN,300
LSX-TPB-3202,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Hộp đựng khăn giấy gỗ óc chó HAK,300
LSX-TPA-3203,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn trà sồi chân sắt FOLD,100
LSX-TPB-3204,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Tủ tài liệu văn phòng nhiều ngăn TTL,200
LSX-TPA-3205,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Đôn sofa bọc vải tròn DSF,300
LSX-TPA-3206,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Kệ tivi phòng khách sồi KTV,300
LSX-TPB-3207,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Khay gỗ đựng trà bánh đa năng KHG,200
LSX-TPC-3208,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Khay gỗ đựng trà bánh đa năng KHG,200
LSX-TPC-3209,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn học sinh chống gù BHS,100
LSX-TPB-3210,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế bập bênh thư giãn GBB,500
LSX-TPC-3211,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn ăn gỗ sồi Mỹ ACVD,200
LSX-TPA-3212,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Đèn ngủ thân gỗ đế tròn DNG,500
LSX-TPB-3213,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa băng da bò thật Luxury SFB,100
LSX-TPA-3214,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Kệ trang trí khung sắt đợt gỗ KTT,100
LSX-TPB-3215,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tranh canvas treo phòng khách TCV,500
LSX-TPB-3216,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Ghế lười hạt xốp cao cấp GLH,200
LSX-TPA-3217,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Tủ bếp gỗ công nghiệp cao cấp TBP,300
LSX-TPA-3218,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Ghế xếp gọn dã ngoại GXP,100
LSX-TPB-3219,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn console trang trí BCN,500
LSX-TPA-3220,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn làm việc thông minh ATLA,200
LSX-TPA-3221,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn họp lớn văn phòng BHP,500
LSX-TPB-3222,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Sofa góc nỉ Cozy L-Shape SFG,500
LSX-TPA-3223,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Hộp đựng khăn giấy gỗ óc chó HAK,200
LSX-TPB-3224,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa bench đệm giả da SFB,200
LSX-TPB-3225,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,500
LSX-TPA-3226,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Gương soi toàn thân viền gỗ GST,100
LSX-TPA-3227,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế bập bênh thư giãn GBB,500
LSX-TPA-3228,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn trà Nhật bệt gỗ xoan BTN,200
LSX-TPB-3229,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ cắm hoa decor phòng khách KCH,500
LSX-TPA-3230,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn trà sồi chân sắt FOLD,300
LSX-TPB-3231,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Sofa tình yêu da bóng SFY,200
LSX-TPB-3232,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa băng da bò thật Luxury SFB,200
LSX-TPC-3233,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn trang điểm gương led BTD,300
LSX-TPB-3234,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế đôn tròn gỗ tự nhiên GDO,300
LSX-TPB-3235,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Tủ bếp gỗ công nghiệp cao cấp TBP,100
LSX-TPB-3236,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ cắm hoa decor phòng khách KCH,200
LSX-TPA-3237,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Đèn đứng đọc sách vintage DDS,200
LSX-TPC-3238,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa góc nỉ Cozy L-Shape SFG,500
LSX-TPB-3239,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa nỉ văng tân cổ điển SFN,100
LSX-TPA-3240,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn làm việc thông minh ATLA,500
LSX-TPA-3241,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn ăn gỗ sồi Mỹ ACVD,500
LSX-TPC-3242,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ giày thông minh 3 tầng TG,300
LSX-TPC-3243,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Sofa bench đệm giả da SFB,200
LSX-TPA-3244,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn ăn gỗ sồi Mỹ ACVD,100
LSX-TPB-3245,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ rượu âm tường gỗ mun TRA,100
LSX-TPB-3246,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế ăn mộc gỗ cao su GAC,200
LSX-TPC-3247,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ đầu giường 2 ngăn kéo TDG,300
LSX-TPB-3248,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Đồng hồ gỗ treo tường nghệ thuật DHG,100
LSX-TPC-3249,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn làm việc thông minh ATLA,100
LSX-TPB-3250,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn trang điểm gương led BTD,200
LSX-TPC-3251,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế lười hạt xốp cao cấp GLH,100
LSX-TPC-3252,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Giá treo quần áo chữ A GTR,100
LSX-TPA-3253,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn học sinh chống gù BHS,300
LSX-TPA-3254,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Sofa phòng khách gỗ sồi SFK,200
LSX-TPA-3255,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Kệ sách đứng gỗ cao su KSD,300
LSX-TPB-3256,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn console trang trí BCN,200
LSX-TPA-3257,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn cafe gỗ thông pallet BCF,300
LSX-TPC-3258,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn ăn tròn xoay Mộc Gia,500
LSX-TPC-3259,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Ghế đôn tròn gỗ tự nhiên GDO,500
LSX-TPB-3260,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tủ đầu giường 2 ngăn kéo TDG,500
LSX-TPA-3261,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Thảm lót sàn dệt tay họa tiết TLS,200
LSX-TPC-3262,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa băng da bò thật Luxury SFB,200
LSX-TPC-3263,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế làm việc công thái học GLV,200
LSX-TPB-3264,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Hộp đựng khăn giấy gỗ óc chó HAK,500
LSX-TPA-3265,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn học sinh chống gù BHS,300
LSX-TPA-3266,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Đôn sofa bọc vải tròn DSF,200
LSX-TPA-3267,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn console trang trí BCN,500
LSX-TPC-3268,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế làm việc công thái học GLV,500
LSX-TPA-3269,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Giá treo quần áo chữ A GTR,500
LSX-TPB-3270,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Đèn đứng đọc sách vintage DDS,300
LSX-TPC-3271,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Sofa đơn bọc vải nhung SFD,300
LSX-TPA-3272,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Gương soi toàn thân viền gỗ GST,300
LSX-TPA-3273,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn học sinh chống gù BHS,200
LSX-TPA-3274,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,200
LSX-TPC-3275,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Đôn sofa bọc vải tròn DSF,300
LSX-TPA-3276,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn học sinh chống gù BHS,500
LSX-TPC-3277,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế làm việc công thái học GLV,300
LSX-TPC-3278,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Khay gỗ đựng trà bánh đa năng KHG,300
LSX-TPB-3279,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế xoay văn phòng có tựa GXV,500
LSX-TPB-3280,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn trà Nhật bệt gỗ xoan BTN,500
LSX-TPB-3281,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ đầu giường 2 ngăn kéo TDG,200
LSX-TPC-3282,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Hộp đựng khăn giấy gỗ óc chó HAK,500
LSX-TPB-3283,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tủ tài liệu văn phòng nhiều ngăn TTL,200
LSX-TPB-3284,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Bàn học sinh chống gù BHS,200
LSX-TPA-3285,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ tài liệu văn phòng nhiều ngăn TTL,500
LSX-TPC-3286,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa giường thông minh gấp gọn SFG,500
LSX-TPA-3287,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế xoay văn phòng có tựa GXV,200
LSX-TPC-3288,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Đèn ngủ thân gỗ đế tròn DNG,500
LSX-TPB-3289,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn họp lớn văn phòng BHP,200
LSX-TPC-3290,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế xếp gọn dã ngoại GXP,200
LSX-TPC-3291,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế xếp gọn dã ngoại GXP,500
LSX-TPC-3292,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế bập bênh thư giãn GBB,500
LSX-TPC-3293,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Sofa giường thông minh gấp gọn SFG,300
LSX-TPB-3294,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn trà Nhật bệt gỗ xoan BTN,100
LSX-TPA-3295,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn cafe gỗ thông pallet BCF,100
LSX-TPA-3296,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế ăn mộc gỗ cao su GAC,500
LSX-TPC-3297,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế ăn mộc gỗ cao su GAC,500
LSX-TPA-3298,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Tủ rượu âm tường gỗ mun TRA,100
LSX-TPC-3299,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 1,Sofa băng da bò thật Luxury SFB,200
LSX-TPB-3300,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Ghế ăn mộc gỗ cao su GAC,500
LSX-TPA-3301,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Kệ cắm hoa decor phòng khách KCH,300
LSX-TPB-3302,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tủ tài liệu văn phòng nhiều ngăn TTL,100
LSX-TPA-3303,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Kệ sách đứng gỗ cao su KSD,500
LSX-TPA-3304,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn cafe gỗ thông pallet BCF,300
LSX-TPB-3305,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Kệ treo tường lục giác gỗ KTG,500
LSX-TPA-3306,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn console trang trí BCN,500
LSX-TPC-3307,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế tựa lưng cong Luxury GLC,200
LSX-TPB-3308,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế lười hạt xốp cao cấp GLH,100
LSX-TPC-3309,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Kệ trang trí khung sắt đợt gỗ KTT,300
LSX-TPC-3310,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế xếp gọn dã ngoại GXP,300
LSX-TPC-3311,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Đồng hồ gỗ treo tường nghệ thuật DHG,200
LSX-TPB-3312,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn ăn tròn xoay Mộc Gia,100
LSX-TPA-3313,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Ghế băng dài phòng chờ GBD,100
LSX-TPB-3314,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ cắm hoa decor phòng khách KCH,300
LSX-TPC-3315,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Bàn họp lớn văn phòng BHP,500
LSX-TPC-3316,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Ghế bar chân sắt đệm gỗ GBR,100
LSX-TPA-3317,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Hộp đựng khăn giấy gỗ óc chó HAK,300
LSX-TPC-3318,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế bar chân sắt đệm gỗ GBR,200
LSX-TPB-3319,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Kệ tivi phòng khách sồi KTV,200
LSX-TPA-3320,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Ghế làm việc công thái học GLV,100
LSX-TPC-3321,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn họp lớn văn phòng BHP,500
LSX-TPC-3322,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn trà sồi chân sắt FOLD,100
LSX-TPB-3323,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn trà sồi chân sắt FOLD,200
LSX-TPA-3324,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn ăn tròn xoay Mộc Gia,300
LSX-TPB-3325,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Tủ đầu giường 2 ngăn kéo TDG,200
LSX-TPB-3326,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Kệ tivi phòng khách sồi KTV,300
LSX-TPC-3327,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn console trang trí BCN,300
LSX-TPC-3328,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 3,Ghế ăn mộc gỗ cao su GAC,100
LSX-TPA-3329,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn trà sồi chân sắt FOLD,300
LSX-TPC-3330,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Tranh canvas treo phòng khách TCV,300
LSX-TPA-3331,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 3,Sofa nỉ văng tân cổ điển SFN,100
LSX-TPA-3332,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 2,Bàn trà sồi chân sắt FOLD,100
LSX-TPB-3333,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế bar chân sắt đệm gỗ GBR,100
LSX-TPB-3334,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Ghế tựa lưng cong Luxury GLC,500
LSX-TPB-3335,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Tủ quần áo 4 cánh gỗ thông TQA,500
LSX-TPA-3336,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Tranh canvas treo phòng khách TCV,300
LSX-TPB-3337,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 1,Bàn họp lớn văn phòng BHP,200
LSX-TPA-3338,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 2,Bàn ăn tròn xoay Mộc Gia,300
LSX-TPB-3339,Nhà máy NHÀ MÁY CHẾ BIẾN B,Phân xưởng 1,Bàn cafe gỗ thông pallet BCF,100
LSX-TPA-3340,Nhà máy NHÀ MÁY THÀNH PHẨM A,Phân xưởng 3,Bàn trà Nhật bệt gỗ xoan BTN,500
LSX-TPB-3341,Nhà máy NHÀ MÁY GIA CÔNG C,Phân xưởng 2,Bàn ăn tròn xoay Mộc Gia,200
