voucher_id,item_code,item_name,unit,quantity,value_usd,days_in_stock
PK-20260174,GO-NL-029,Gỗ thông ghép thanh cỡ trung,m3,130.61,1496.58,48
PK-20260209,TP_BCN-TB-09,Bàn console trang trí BCN,bộ,131.05,1347.58,91
PK-20260209,TP_HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,bộ,205.8,1028.66,37
PK-20260209,TP_DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,bộ,282.83,945.85,111
PK-20260512,TP_SFK-SF-06,Sofa phòng khách gỗ sồi SFK,bộ,247.92,985.12,48
PK-20260512,TP_TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,bộ,224.52,1094.49,40
PK-20260512,TP_BHS-TB-05,Bàn học sinh chống gù BHS,bộ,198.05,3381.42,58
PK-20260967,TP_GLC-CH-02,Ghế tựa lưng cong Luxury GLC,bộ,94.92,891.53,50
PK-20260967,TP_BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,bộ,276.07,5509.26,70
PK-20260967,TP_SFB-SF-08,Sofa bench đệm giả da SFB,bộ,356.39,5550.49,31
PK-20261067,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,420.44,3112.11,73
PK-20261090,HC-VP-020,Khẩu trang y tế Thùng,ram,214.86,1215.79,70
PK-20261090,HC-VP-005,Mực máy in Canon Thùng,ram,342.09,3616.94,29
PK-20261175,VT-PK-013,Chốt gỗ liên kết Cỡ 1,cái,219.98,2382.87,68
PK-20261175,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,146.29,1099.7,116
PK-20261175,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,169.87,2375.78,127
PK-20261585,TP_GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,bộ,109.09,1799.62,126
PK-20261585,TP_TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,bộ,271.86,5228.29,80
PK-20261590,HC-VP-019,Khẩu trang y tế Hộp,ram,329.62,5538.36,21
PK-20261601,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,389.85,6870.65,41
PK-20261601,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,184.85,2337.29,27
PK-20261601,DG-BB-003,Thùng carton 5 lớp Loại trung,cuộn,335.23,954.52,62
PK-20261776,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,198.65,3572.33,121
PK-20261776,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,12.76,49.55,56
PK-20261901,HC-VP-018,Nước rửa tay sát khuẩn Ram,ram,372.22,4458.34,29
PK-20261901,HC-VP-019,Khẩu trang y tế Hộp,ram,396.43,3503.58,137
PK-20261901,HC-VP-016,Nước rửa tay sát khuẩn Hộp,ram,494.31,8215.26,61
PK-20262163,SM-HC-007,Tinh màu gỗ Walnut Thùng 5L,Kg,15.85,88.58,86
PK-20262308,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,79.48,1312.95,106
PK-20262308,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,160.75,1043.1,54
PK-20262481,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,312.08,792.86,122
PK-20262481,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,11.05,165.24,30
PK-20262481,SM-HC-010,Keo dán gỗ sữa Vina Thùng 20L,Kg,73.33,1444.93,32
PK-20262563,GO-NL-022,Gỗ hương Lào cỡ lớn,m3,454.45,3090.28,30
PK-20262563,GO-NL-028,Gỗ thông ghép thanh cỡ lớn,m3,494.65,8193.26,104
PK-20262563,GO-NL-028,Gỗ thông ghép thanh cỡ lớn,m3,476.4,7227.54,144
PK-20262675,GO-NL-028,Gỗ thông ghép thanh cỡ lớn,m3,14.85,167.88,58
PK-20262675,GO-NL-004,Gỗ óc chó Mỹ cỡ lớn,m3,93.66,1690.3,98
PK-20262715,GO-NL-008,Gỗ sồi Nga dày 30mm,m3,100.71,946.64,136
PK-20262756,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,323.91,3951.63,135
PK-20262756,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,114.02,1618.58,44
PK-20262756,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,410.97,3415.46,101
PK-20262796,VT-PK-022,Ray trượt hộc tủ Cỡ 1,cái,106.38,2126.86,48
PK-20262796,VT-PK-004,Ray trượt ngăn kéo âm Cỡ 1,cái,47.75,502.58,59
PK-20263249,HC-VP-015,Kẹp tài liệu sắt Ram,ram,260.49,4096.46,60
PK-20263383,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,491.34,9568.62,47
PK-20263526,HC-VP-011,Sổ ghi chép công việc Thùng,ram,456.38,6469.93,80
PK-20263526,HC-VP-007,Bút bi Thiên Long Hộp,ram,377.43,7154.95,86
PK-20263526,HC-VP-006,Mực máy in Canon Ram,ram,486.4,5390.83,88
PK-20263891,VT-PK-002,Bản lề hơi giảm chấn Cỡ 2,cái,488.76,3127.31,146
PK-20263891,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,360.33,3974.45,33
PK-20263997,GO-NL-026,Gỗ thông ghép thanh dày 30mm,m3,21.22,174.87,50
PK-20264021,VT-PK-011,Tay nắm tủ bếp Cỡ 2,cái,408.8,6523.63,140
PK-20264021,VT-PK-024,Ray trượt hộc tủ Cỡ 3,cái,473.46,6221.5,83
PK-20264126,TP_GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,bộ,173.48,2649.53,78
PK-20264126,TP_TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,bộ,152.51,2694.08,28
PK-20264126,TP_SFK-SF-06,Sofa phòng khách gỗ sồi SFK,bộ,445.62,7447.08,110
PK-20264393,VT-PK-005,Ray trượt ngăn kéo âm Cỡ 2,cái,241.39,1095.41,104
PK-20264393,VT-PK-017,Đinh vít thép không gỉ Cỡ 2,cái,246.96,4203.41,73
PK-20264393,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,211.15,4068.96,64
PK-20264596,HC-VP-004,Mực máy in Canon Hộp,ram,409.96,1369.89,123
PK-20264596,HC-VP-012,Sổ ghi chép công việc Ram,ram,288.87,3254.01,22
PK-20264596,HC-VP-008,Bút bi Thiên Long Thùng,ram,496.76,9740.03,19
PK-20264972,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,218.23,2034.03,89
PK-20265180,DG-BB-011,Xốp bọc bong bóng Loại nhỏ,cuộn,411.59,5333.94,88
PK-20265180,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,161.05,2302.16,15
PK-20265253,TP_SFB-SF-08,Sofa bench đệm giả da SFB,bộ,352.54,1119.91,35
PK-20265653,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,194.6,1101.77,142
PK-20265653,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,411.27,1224.32,106
PK-20265653,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,301.06,1424.17,29
PK-20265785,HH-SP-010,Tay nâng tủ Blum Cỡ A,bộ,32.37,237.66,127
PK-20265785,HH-SP-016,Đệm ghế sofa Cỡ A,bộ,109.71,969.04,50
PK-20265785,HH-SP-016,Đệm ghế sofa Cỡ A,bộ,123.34,429.96,114
PK-20266150,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,97.96,1222.2,129
PK-20266150,VT-PK-018,Đinh vít thép không gỉ Cỡ 3,cái,200.62,4004.22,50
PK-20266172,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,17.34,289.89,61
PK-20266172,DG-BB-008,Băng keo dán thùng Loại nhỏ,cuộn,399.67,3287.87,106
PK-20266461,HC-VP-015,Kẹp tài liệu sắt Ram,ram,54.47,1089.05,93
PK-20266461,HC-VP-011,Sổ ghi chép công việc Thùng,ram,379.34,5568.29,149
PK-20266480,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,158.79,1718.77,26
PK-20266480,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,485.55,5806.19,47
PK-20266480,SM-HC-007,Tinh màu gỗ Walnut Thùng 5L,Kg,261.38,4942.18,106
PK-20266709,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,331.73,2213.89,124
PK-20266709,DG-BB-019,Góc xốp chống va đập Loại lớn,cuộn,121.03,1014.15,131
PK-20266900,GO-NL-008,Gỗ sồi Nga dày 30mm,m3,38.18,650.45,124
PK-20266900,GO-NL-035,Gỗ xoan đào Gia Lai cỡ trung,m3,318.93,2865.14,101
PK-20267231,SM-HC-006,Dung môi butyl Thùng 20L,Kg,157.3,1322.64,105
PK-20267231,SM-HC-005,Dung môi butyl Thùng 5L,Kg,418.4,1648.4,41
PK-20267269,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,290.09,2008.3,127
PK-20267269,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,268.48,5145.83,84
PK-20267403,SM-HC-003,Sơn bóng PU Thùng 5L,Kg,85.67,649.32,62
PK-20267403,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,396.24,4456.3,89
PK-20267403,SM-HC-004,Sơn bóng PU Thùng 20L,Kg,349.88,3414.08,64
PK-20267585,HC-VP-009,Bút bi Thiên Long Ram,ram,263.99,1288.07,143
PK-20267675,DG-BB-008,Băng keo dán thùng Loại nhỏ,cuộn,397.09,3347.17,41
PK-20267675,DG-BB-016,Nhãn mác sản phẩm Loại lớn,cuộn,473.64,4484.19,150
PK-20267784,DG-BB-006,Màng PE bọc hàng Loại trung,cuộn,330.96,2662.08,102
PK-20267784,DG-BB-017,Nhãn mác sản phẩm Loại nhỏ,cuộn,129.74,2159.68,74
PK-20267784,DG-BB-003,Thùng carton 5 lớp Loại trung,cuộn,473.01,5288.78,47
PK-20268279,HC-VP-013,Kẹp tài liệu sắt Hộp,ram,196.31,2944.26,26
PK-20268279,HC-VP-016,Nước rửa tay sát khuẩn Hộp,ram,41.4,173.78,95
PK-20268282,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,443.55,5848.45,30
PK-20268467,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,30.05,86.01,130
PK-20268467,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,210.41,3683.71,67
PK-20268467,HH-SP-020,Gương trang trí Cỡ B,bộ,151.47,2555.09,99
PK-20268490,HH-SP-017,Đệm ghế sofa Cỡ B,bộ,247.73,2954.95,145
PK-20268490,HH-SP-020,Gương trang trí Cỡ B,bộ,223.76,2135.26,146
PK-20260135,TP_KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,bộ,204.77,1079.03,116
PK-20260233,DG-BB-002,Thùng carton 5 lớp Loại nhỏ,cuộn,124.55,1244.48,59
PK-20260432,GO-NL-004,Gỗ óc chó Mỹ cỡ lớn,m3,276.78,3887.36,54
PK-20260432,GO-NL-012,Gỗ sồi Nga cỡ nhỏ,m3,76.69,539.71,77
PK-20260432,GO-NL-025,Gỗ thông ghép thanh dày 20mm,m3,352.76,6885.58,63
PK-20260471,SM-HC-008,Tinh màu gỗ Walnut Thùng 20L,Kg,400.02,7367.35,59
PK-20260471,SM-HC-003,Sơn bóng PU Thùng 5L,Kg,297.55,5202.56,82
PK-20261172,GO-NL-022,Gỗ hương Lào cỡ lớn,m3,63.87,171.25,47
PK-20261172,GO-NL-028,Gỗ thông ghép thanh cỡ lớn,m3,393.84,3603.47,79
PK-20261216,GO-NL-026,Gỗ thông ghép thanh dày 30mm,m3,455.58,7859.99,150
PK-20261216,GO-NL-008,Gỗ sồi Nga dày 30mm,m3,312.08,3640.96,103
PK-20261239,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,310.86,654.82,56
PK-20261239,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,78.81,1031.18,83
PK-20261459,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,131.21,2603.37,35
PK-20261626,TP_HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,bộ,308.54,2177.32,97
PK-20261626,TP_BCF-TB-07,Bàn cafe gỗ thông pallet BCF,bộ,100.74,1245.55,75
PK-20261734,HC-VP-006,Mực máy in Canon Ram,ram,489.72,4895.28,117
PK-20261734,HC-VP-014,Kẹp tài liệu sắt Thùng,ram,158.67,2582.03,129
PK-20261734,HC-VP-006,Mực máy in Canon Ram,ram,407.11,6413.36,88
PK-20261923,HC-VP-002,Giấy in Double A4 Thùng,ram,242.07,1043.45,134
PK-20261923,HC-VP-019,Khẩu trang y tế Hộp,ram,212.52,885.65,12
PK-20261923,HC-VP-001,Giấy in Double A4 Hộp,ram,242.31,2473.5,126
PK-20262025,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,488.45,5603.46,48
PK-20262102,VT-PK-018,Đinh vít thép không gỉ Cỡ 3,cái,213.35,2115.54,127
PK-20262211,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,415.1,3555.83,141
PK-20262211,SM-HC-004,Sơn bóng PU Thùng 20L,Kg,482.38,7583.41,58
PK-20262211,SM-HC-001,Sơn lót NC Thùng 5L,Kg,31.45,609.77,74
PK-20262673,GO-NL-019,Gỗ hương Lào dày 20mm,m3,422.05,1263.36,16
PK-20262673,GO-NL-032,Gỗ xoan đào Gia Lai dày 30mm,m3,253.75,1887.88,119
PK-20262728,GO-NL-013,Gỗ gõ đỏ Nam Phi dày 20mm,m3,26.21,331.48,92
PK-20262728,GO-NL-030,Gỗ thông ghép thanh cỡ nhỏ,m3,146.75,1151.94,69
PK-20262728,GO-NL-008,Gỗ sồi Nga dày 30mm,m3,170.46,2672.38,48
PK-20262878,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,16.64,149.12,16
PK-20262878,VT-PK-011,Tay nắm tủ bếp Cỡ 2,cái,212.6,4051.72,117
PK-20263037,SM-HC-008,Tinh màu gỗ Walnut Thùng 20L,Kg,441.97,5063.14,60
PK-20263037,SM-HC-004,Sơn bóng PU Thùng 20L,Kg,139.79,390.03,146
PK-20263037,SM-HC-009,Keo dán gỗ sữa Vina Thùng 5L,Kg,114.51,1206.97,45
PK-20263405,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,65.19,893.26,26
PK-20263405,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,200.06,1076.95,147
PK-20263405,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,166.3,1531.99,29
PK-20263716,HC-VP-011,Sổ ghi chép công việc Thùng,ram,357.3,1555.73,22
PK-20263716,HC-VP-009,Bút bi Thiên Long Ram,ram,62.03,429.3,34
PK-20263716,HC-VP-019,Khẩu trang y tế Hộp,ram,283.11,1270.18,126
PK-20264042,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,427.53,4038.74,94
PK-20264042,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,436.38,3978.62,86
PK-20264111,HH-SP-020,Gương trang trí Cỡ B,bộ,140.42,1116.74,106
PK-20264111,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,209.36,2263.09,137
PK-20264111,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,303.28,2719.04,102
PK-20264551,GO-NL-027,Gỗ thông ghép thanh dày 50mm,m3,340.51,4742.95,54
PK-20264551,GO-NL-024,Gỗ hương Lào cỡ nhỏ,m3,54.3,380.91,65
PK-20264551,GO-NL-019,Gỗ hương Lào dày 20mm,m3,117.29,395.39,88
PK-20264721,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,253.41,3892.21,18
PK-20264721,SM-HC-002,Sơn lót NC Thùng 20L,Kg,233.41,1075.53,16
PK-20264721,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,256.56,4391.58,90
PK-20264741,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,432.4,3329.06,47
PK-20264741,HH-SP-004,Khóa cửa vân tay Cỡ A,bộ,460.72,3616.96,113
PK-20264883,TP_KTV-KB-02,Kệ tivi phòng khách sồi KTV,bộ,212.96,3396.67,123
PK-20264883,TP_HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,bộ,164.34,522.2,68
PK-20264999,TP_GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,bộ,48.81,105.76,32
PK-20265095,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,296.6,3096.88,105
PK-20265323,SM-HC-001,Sơn lót NC Thùng 5L,Kg,499.64,3624.74,126
PK-20265323,SM-HC-012,Chất đóng rắn PU Thùng 20L,Kg,228.56,2197.61,81
PK-20265356,HH-SP-002,Bản lề hơi DTC Cỡ B,bộ,335.49,1036.69,23
PK-20265356,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,211.78,3131.19,74
PK-20265356,HH-SP-006,Khóa cửa vân tay Cỡ C,bộ,331.64,5816.96,17
PK-20265410,TP_DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,bộ,356.75,5242.04,25
PK-20265410,TP_MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,bộ,291.16,5235.85,101
PK-20265939,SM-HC-011,Chất đóng rắn PU Thùng 5L,Kg,114.36,951.55,82
PK-20265939,SM-HC-008,Tinh màu gỗ Walnut Thùng 20L,Kg,201.21,927.9,140
PK-20265945,TP_BHP-TB-08,Bàn họp lớn văn phòng BHP,bộ,400.47,7199.69,37
PK-20265945,TP_SFK-SF-06,Sofa phòng khách gỗ sồi SFK,bộ,353.51,3362.92,116
PK-20266146,TP_DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,bộ,94.98,424.58,128
PK-20266288,HH-SP-005,Khóa cửa vân tay Cỡ B,bộ,122.87,1166.32,76
PK-20266288,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,117.83,1517.07,101
PK-20266304,VT-PK-022,Ray trượt hộc tủ Cỡ 1,cái,111.91,1963.62,36
PK-20266304,VT-PK-020,Tay nâng cánh tủ Cỡ 2,cái,262.07,2231.76,21
PK-20266696,GO-NL-002,Gỗ óc chó Mỹ dày 30mm,m3,109.46,1649.41,37
PK-20266696,GO-NL-017,Gỗ gõ đỏ Nam Phi cỡ trung,m3,221.26,3184.49,100
PK-20266702,VT-PK-015,Chốt gỗ liên kết Cỡ 3,cái,436.61,4549.9,40
PK-20266702,VT-PK-011,Tay nắm tủ bếp Cỡ 2,cái,211.21,4162.96,54
PK-20266782,VT-PK-014,Chốt gỗ liên kết Cỡ 2,cái,104.3,1891.05,43
PK-20266782,VT-PK-019,Tay nâng cánh tủ Cỡ 1,cái,257.13,1290.34,80
PK-20266782,VT-PK-010,Tay nắm tủ bếp Cỡ 1,cái,102.72,1848.17,133
PK-20266786,HH-SP-009,Đèn led dây trang trí Cỡ C,bộ,298.77,5354.66,74
PK-20266786,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,254.43,939.59,39
PK-20266865,DG-BB-015,Dây đai đóng đai Loại trung,cuộn,371.68,4649.62,140
PK-20267069,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,428.31,4369.97,49
PK-20267069,DG-BB-010,Xốp bọc bong bóng Loại lớn,cuộn,269.0,3527.86,43
PK-20267185,HH-SP-009,Đèn led dây trang trí Cỡ C,bộ,125.27,1060.67,78
PK-20267186,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,137.08,373.19,136
PK-20267325,VT-PK-006,Ray trượt ngăn kéo âm Cỡ 3,cái,175.01,1702.01,64
PK-20267325,VT-PK-013,Chốt gỗ liên kết Cỡ 1,cái,260.42,4299.17,102
PK-20267325,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,407.73,5233.36,57
PK-20267339,TP_DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,bộ,219.24,1879.92,20
PK-20267339,TP_BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,bộ,201.56,1900.88,31
PK-20267339,TP_DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,bộ,357.44,5488.25,123
PK-20267545,TP_BHS-TB-05,Bàn học sinh chống gù BHS,bộ,41.78,706.19,20
PK-20267545,TP_GWD-CH-08,Ghế ăn Windsor cổ điển GWD,bộ,297.71,3440.19,149
PK-20267584,SM-HC-015,Sơn lót kháng kiềm Thùng 5L,Kg,136.12,975.55,51
PK-20267648,SM-HC-014,Tinh màu hạt dẻ Thùng 20L,Kg,152.35,2381.04,150
PK-20267722,DG-BB-001,Thùng carton 5 lớp Loại lớn,cuộn,348.98,3617.62,140
PK-20267722,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,20.19,96.08,62
PK-20267722,DG-BB-014,Dây đai đóng đai Loại nhỏ,cuộn,473.39,1432.63,73
PK-20267753,SM-HC-018,Dầu lau gỗ chống trầy Thùng 20L,Kg,101.61,1470.15,12
PK-20267753,SM-HC-014,Tinh màu hạt dẻ Thùng 20L,Kg,293.7,2057.7,131
PK-20267762,TP_GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,bộ,201.48,3948.39,149
PK-20267994,HH-SP-004,Khóa cửa vân tay Cỡ A,bộ,331.5,5091.3,108
PK-20267994,HH-SP-016,Đệm ghế sofa Cỡ A,bộ,366.86,4753.49,44
PK-20268230,HC-VP-016,Nước rửa tay sát khuẩn Hộp,ram,189.93,1186.32,139
PK-20268486,HH-SP-009,Đèn led dây trang trí Cỡ C,bộ,469.02,3449.7,144
PK-20268486,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,86.82,293.17,11
PK-20260084,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,119.98,560.57,32
PK-20260356,GO-NL-029,Gỗ thông ghép thanh cỡ trung,m3,124.73,1175.54,120
PK-20260748,VT-PK-025,Nắp luồn dây điện Cỡ 1,cái,13.2,164.43,79
PK-20260748,VT-PK-008,Ốc liên kết cam Cỡ 2,cái,231.69,1195.4,116
PK-20260985,GO-NL-008,Gỗ sồi Nga dày 30mm,m3,341.83,2868.67,74
PK-20261095,TP_GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,bộ,409.88,7115.4,68
PK-20261095,TP_BHS-TB-05,Bàn học sinh chống gù BHS,bộ,410.85,3161.74,52
PK-20261095,TP_SFY-SF-05,Sofa tình yêu da bóng SFY,bộ,298.52,2116.41,22
PK-20261203,HC-VP-013,Kẹp tài liệu sắt Hộp,ram,310.53,4855.07,58
PK-20261203,HC-VP-005,Mực máy in Canon Thùng,ram,392.26,6412.41,54
PK-20261203,HC-VP-004,Mực máy in Canon Hộp,ram,302.11,1798.07,129
PK-20261257,SM-HC-005,Dung môi butyl Thùng 5L,Kg,175.37,352.09,56
PK-20261257,SM-HC-001,Sơn lót NC Thùng 5L,Kg,91.44,1574.83,77
PK-20261257,SM-HC-006,Dung môi butyl Thùng 20L,Kg,267.34,3549.04,149
PK-20261259,DG-BB-005,Màng PE bọc hàng Loại nhỏ,cuộn,323.86,865.81,143
PK-20261259,DG-BB-004,Màng PE bọc hàng Loại lớn,cuộn,157.95,1470.26,130
PK-20261431,TP_SFB-SF-02,Sofa băng da bò thật Luxury SFB,bộ,58.83,1120.62,59
PK-20261591,SM-HC-003,Sơn bóng PU Thùng 5L,Kg,277.17,3644.23,30
PK-20261591,SM-HC-003,Sơn bóng PU Thùng 5L,Kg,127.21,1791.6,121
PK-20262111,HC-VP-006,Mực máy in Canon Ram,ram,95.51,1783.2,55
PK-20262111,HC-VP-006,Mực máy in Canon Ram,ram,360.48,2500.42,23
PK-20262197,GO-NL-021,Gỗ hương Lào dày 50mm,m3,490.64,6966.68,96
PK-20262197,GO-NL-002,Gỗ óc chó Mỹ dày 30mm,m3,20.97,273.62,14
PK-20262263,SM-HC-005,Dung môi butyl Thùng 5L,Kg,222.82,3466.65,123
PK-20262277,GO-NL-022,Gỗ hương Lào cỡ lớn,m3,465.48,1464.01,39
PK-20262277,GO-NL-022,Gỗ hương Lào cỡ lớn,m3,14.38,208.26,78
PK-20262277,GO-NL-030,Gỗ thông ghép thanh cỡ nhỏ,m3,37.26,481.93,114
PK-20262677,HH-SP-011,Tay nâng tủ Blum Cỡ B,bộ,230.54,580.66,16
PK-20262677,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,474.9,1510.92,144
PK-20262912,HH-SP-019,Gương trang trí Cỡ A,bộ,231.41,636.76,114
PK-20262963,SM-HC-017,Dầu lau gỗ chống trầy Thùng 5L,Kg,142.92,833.16,93
PK-20262963,SM-HC-020,Sơn epoxy bóng Thùng 20L,Kg,42.84,176.65,148
PK-20263273,DG-BB-018,Nhãn mác sản phẩm Loại trung,cuộn,221.38,2746.52,117
PK-20263273,DG-BB-002,Thùng carton 5 lớp Loại nhỏ,cuộn,247.87,4129.07,29
PK-20263343,SM-HC-016,Sơn lót kháng kiềm Thùng 20L,Kg,400.11,6023.43,44
PK-20263343,SM-HC-019,Sơn epoxy bóng Thùng 5L,Kg,130.27,889.17,85
PK-20263420,HH-SP-012,Tay nâng tủ Blum Cỡ C,bộ,24.37,451.06,24
PK-20263420,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,104.96,758.63,61
PK-20263642,HH-SP-007,Đèn led dây trang trí Cỡ A,bộ,306.28,3289.24,55
PK-20263642,HH-SP-017,Đệm ghế sofa Cỡ B,bộ,26.67,70.81,80
PK-20263642,HH-SP-015,Thảm trải sàn nỉ Cỡ C,bộ,460.22,4445.41,131
PK-20263647,VT-PK-021,Tay nâng cánh tủ Cỡ 3,cái,99.35,410.56,146
PK-20263717,DG-BB-010,Xốp bọc bong bóng Loại lớn,cuộn,454.38,7026.29,12
PK-20263731,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,68.09,1067.08,140
PK-20263731,VT-PK-003,Bản lề hơi giảm chấn Cỡ 3,cái,238.63,4664.06,128
PK-20263760,DG-BB-010,Xốp bọc bong bóng Loại lớn,cuộn,415.41,4102.78,134
PK-20263760,DG-BB-010,Xốp bọc bong bóng Loại lớn,cuộn,278.82,2597.28,25
PK-20263760,DG-BB-003,Thùng carton 5 lớp Loại trung,cuộn,98.48,1223.86,74
PK-20263991,DG-BB-009,Băng keo dán thùng Loại trung,cuộn,327.95,5758.23,120
PK-20263991,DG-BB-013,Dây đai đóng đai Loại lớn,cuộn,74.46,464.3,79
PK-20263991,DG-BB-007,Băng keo dán thùng Loại lớn,cuộn,399.84,5157.55,31
PK-20264006,HH-SP-008,Đèn led dây trang trí Cỡ B,bộ,284.37,2390.04,48
PK-20264147,HC-VP-011,Sổ ghi chép công việc Thùng,ram,193.03,3613.02,101
PK-20264147,HC-VP-002,Giấy in Double A4 Thùng,ram,23.05,254.89,32
PK-20264215,HC-VP-012,Sổ ghi chép công việc Ram,ram,457.59,3352.79,128
PK-20264288,TP_KSD-KB-03,Kệ sách đứng gỗ cao su KSD,bộ,432.24,7448.66,40
PK-20264288,TP_GTR-DC-08,Giá treo quần áo chữ A GTR,bộ,150.81,2040.04,94
PK-20264288,TP_BHS-TB-05,Bàn học sinh chống gù BHS,bộ,492.11,8532.82,113
PK-20264317,VT-PK-011,Tay nắm tủ bếp Cỡ 2,cái,267.91,1171.51,12
PK-20264317,VT-PK-001,Bản lề hơi giảm chấn Cỡ 1,cái,408.78,6365.52,13
PK-20264320,GO-NL-001,Gỗ óc chó Mỹ dày 20mm,m3,268.28,3240.38,23
PK-20264320,GO-NL-035,Gỗ xoan đào Gia Lai cỡ trung,m3,366.16,5816.79,41
PK-20264320,GO-NL-033,Gỗ xoan đào Gia Lai dày 50mm,m3,144.16,429.33,123
PK-20264408,HH-SP-001,Bản lề hơi DTC Cỡ A,bộ,398.98,2777.32,117
PK-20264408,HH-SP-016,Đệm ghế sofa Cỡ A,bộ,389.34,2860.66,21
