order_id,product_code,product_name,category,qty,price,total_amount
DH-20266684,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,1,153.59,153.59
DH-20266684,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,10,14.55,145.5
DH-20266761,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,5,5.97,29.85
DH-20266816,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,10,14.82,148.2
DH-20266816,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,2,14.51,29.02
DH-20266977,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,5,110.93,554.65
DH-20267062,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,5,42.66,213.3
DH-20267791,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,5,72.75,363.75
DH-20267791,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,1,61.08,61.08
DH-20267791,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,1,35.57,35.57
DH-20267843,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,10,7.54,75.4
DH-20267874,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,5,6.6,33.0
DH-20267874,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,5,14.82,74.1
DH-20267874,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,10.78,53.9
DH-20268074,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,10,16.98,169.8
DH-20268074,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,2,326.05,652.1
DH-20268074,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,1,10.78,10.78
DH-20268090,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,10,6.92,69.2
DH-20268453,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,5,45.27,226.35
DH-20268453,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,10,16.03,160.3
DH-20268453,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,5,28.29,141.45
DH-20268486,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,2,326.05,652.1
DH-20268486,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,20,12.84,256.8
DH-20268486,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,10,35.03,350.3
DH-20268498,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,2,49.4,98.8
DH-20268596,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,1,67.9,67.9
DH-20269025,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,5,206.59,1032.95
DH-20269164,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,20,17.78,355.6
DH-20269164,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,5,16.98,84.9
DH-20269170,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,5,17.78,88.9
DH-20269170,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,5,43.11,215.55
DH-20269240,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,1,14.55,14.55
DH-20269240,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,1,84.88,84.88
DH-20269279,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,10,9.7,97.0
DH-20269302,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,5,14.37,71.85
DH-20269302,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,10,7.9,79.0
DH-20269302,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,5,7.68,38.4
DH-20269450,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,41.5,415.0
DH-20269450,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,5,60.36,301.8
DH-20269450,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,10,25.6,256.0
DH-20269477,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,5,58.02,290.1
DH-20269477,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,1,7.28,7.28
DH-20269618,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,2,16.8,33.6
DH-20269636,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,2,377.25,754.5
DH-20269636,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,10,58.02,580.2
DH-20269877,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,1,75.45,75.45
DH-20269877,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,20,11.09,221.8
DH-20269877,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,5,43.47,217.35
DH-20260386,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,10,9.43,94.3
DH-20260386,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,2,33.95,67.9
DH-20260418,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,5,12.8,64.0
DH-20260418,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,1,14.51,14.51
DH-20260505,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,2,9.7,19.4
DH-20260505,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,2,167.96,335.92
DH-20260616,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,10,145.06,1450.6
DH-20260616,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,5,167.87,839.35
DH-20260616,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,10,15.36,153.6
DH-20260827,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,2,179.19,358.38
DH-20260827,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,2,42.66,85.32
DH-20261136,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,1,25.6,25.6
DH-20261192,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,5,35.57,177.85
DH-20261192,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,10,30.72,307.2
DH-20261248,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,5,12.8,64.0
DH-20261263,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,1,88.92,88.92
DH-20261263,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,2,52.9,105.8
DH-20261336,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,10.24,51.2
DH-20261417,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,2,339.52,679.04
DH-20261417,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,10,365.57,3655.7
DH-20261921,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,2,128.44,256.88
DH-20262031,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,1,137.43,137.43
DH-20262031,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,5,20.48,102.4
DH-20262031,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,10,32.34,323.4
DH-20262035,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,1,167.96,167.96
DH-20262035,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,10,35.57,355.7
DH-20262035,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,1,75.09,75.09
DH-20262232,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,2,12.13,24.26
DH-20262345,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,5,122.6,613.0
DH-20262345,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,10,502.99,5029.9
DH-20262345,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,1,38.8,38.8
DH-20262366,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,2,32.43,64.86
DH-20262366,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,2,25.15,50.3
DH-20262883,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,2,54.97,109.94
DH-20262973,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,10.51,105.1
DH-20263178,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,5,8.08,40.4
DH-20263178,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,2,35.57,71.14
DH-20263178,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,5,15.36,76.8
DH-20263259,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,1,216.92,216.92
DH-20263259,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,10,8.08,80.8
DH-20263259,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,2,47.16,94.32
DH-20263397,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,20,11.86,237.2
DH-20263397,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,2,55.69,111.38
DH-20263538,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,20,17.78,355.6
DH-20264100,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,10,13.47,134.7
DH-20264440,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,10,75.45,754.5
DH-20264440,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,2,16.17,32.34
DH-20264664,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,1,29.1,29.1
DH-20264664,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,20,11.32,226.4
DH-20264702,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,10,51.74,517.4
DH-20264702,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,5,9.43,47.15
DH-20264702,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,1,84.88,84.88
DH-20264849,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,5,13.83,69.15
DH-20264946,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,2,71.68,143.36
DH-20264946,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,20,7.9,158.0
DH-20264946,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,2,7.19,14.38
DH-20265216,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,1,44.91,44.91
DH-20265216,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,1,55.33,55.33
DH-20265216,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,5,75.45,377.25
DH-20265236,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,10,11.95,119.5
DH-20265236,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,5,145.06,725.3
DH-20265236,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,5,11.09,55.45
DH-20265313,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,5,36.78,183.9
DH-20265840,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,2,170.66,341.32
DH-20265840,GWD-CH-08,Ghế ăn Windsor cổ điển GWD,Ghế gỗ,2,20.75,41.5
DH-20265995,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,1,42.66,42.66
DH-20265995,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,660.18,3300.9
DH-20266048,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,10,79.22,792.2
DH-20266048,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,2,19.4,38.8
DH-20266170,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,10,37.54,375.4
DH-20266170,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,1,75.09,75.09
DH-20266261,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,2,35.57,71.14
DH-20266261,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,2,7.54,15.08
DH-20266370,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,5,16.17,80.85
DH-20266370,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,5,296.41,1482.05
DH-20266370,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,1,32.43,32.43
DH-20266462,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,1,185.93,185.93
DH-20266462,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,10,5.66,56.6
DH-20266462,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,20,10.78,215.6
DH-20266671,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,10,35.03,350.3
DH-20266671,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,20,21.02,420.4
DH-20266671,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,1,29.1,29.1
DH-20267091,GXV-CH-10,Ghế xoay văn phòng có tựa GXV,Ghế gỗ,2,34.13,68.26
DH-20267091,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,1,22.63,22.63
DH-20267391,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,1,15.09,15.09
DH-20267467,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,1,396.11,396.11
DH-20267467,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,5,15.27,76.35
DH-20267467,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,1,13.2,13.2
DH-20267556,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,2,41.5,83.0
DH-20267556,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,5,52.9,264.5
DH-20267556,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,7.68,15.36
DH-20267757,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,5,37.54,187.7
DH-20267757,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,628.74,3143.7
DH-20267757,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,2,660.18,1320.36
DH-20268021,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,2,67.19,134.38
DH-20268076,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,2,628.74,1257.48
DH-20268141,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,1,24.25,24.25
DH-20268141,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,10,9.88,98.8
DH-20268669,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,5,28.74,143.7
DH-20268669,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,5,43.47,217.35
DH-20268669,TTL-KB-09,Tủ tài liệu văn phòng nhiều ngăn TTL,Tủ kệ,1,58.02,58.02
DH-20268832,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,10,296.41,2964.1
DH-20268832,FOLD-TB-02,Bàn trà sồi chân sắt FOLD,Bàn gỗ,10,39.52,395.2
DH-20268832,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,5,19.76,98.8
DH-20268959,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,10,47.43,474.3
DH-20268959,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,1,75.45,75.45
DH-20269035,KTG-KB-10,Kệ treo tường lục giác gỗ KTG,Tủ kệ,2,8.89,17.78
DH-20269035,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,2,88.92,177.84
DH-20269040,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,20,23.35,467.0
DH-20269040,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,2,76.8,153.6
DH-20269040,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,1,44.91,44.91
DH-20269156,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,10,145.06,1450.6
DH-20269156,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,20,20.75,415.0
DH-20269156,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,10,20.75,207.5
DH-20269182,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,10,52.81,528.1
DH-20269373,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,2,28.74,57.48
DH-20269373,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,20,20.75,415.0
DH-20269373,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,5,196.26,981.3
DH-20269740,KCH-DC-05,Kệ cắm hoa decor phòng khách KCH,Đồ trang trí,10,8.53,85.3
DH-20269816,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,2,25.87,51.74
DH-20269816,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,1,64.85,64.85
DH-20269900,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,11.68,116.8
DH-20260202,DNG-DC-04,Đèn ngủ thân gỗ đế tròn DNG,Đồ trang trí,10,15.36,153.6
DH-20260202,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,5,282.93,1414.65
DH-20260278,SFB-SF-08,Sofa bench đệm giả da SFB,Sofa,10,43.11,431.1
DH-20260278,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,2,170.66,341.32
DH-20260278,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,1,33.95,33.95
DH-20260364,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,10,14.15,141.5
DH-20260450,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,5,24.25,121.25
DH-20260450,GLH-SF-07,Ghế lười hạt xốp cao cấp GLH,Sofa,2,16.98,33.96
DH-20260450,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,5,16.8,84.0
DH-20260712,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,5,76.8,384.0
DH-20260712,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,20,6.29,125.8
DH-20261053,GLV-CH-06,Ghế làm việc công thái học GLV,Ghế gỗ,2,47.16,94.32
DH-20261053,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,2,266.77,533.54
DH-20261334,BHS-TB-05,Bàn học sinh chống gù BHS,Bàn gỗ,2,33.95,67.9
DH-20261334,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,5,14.55,72.75
DH-20261334,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,1,27.66,27.66
DH-20261458,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,5,14.15,70.75
DH-20261772,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,10,38.53,385.3
DH-20261772,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,5,242.52,1212.6
DH-20261772,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,10,553.29,5532.9
DH-20261780,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,2,326.05,652.1
DH-20262080,KHG-DC-07,Khay gỗ đựng trà bánh đa năng KHG,Đồ trang trí,10,6.92,69.2
DH-20262080,GST-DC-01,Gương soi toàn thân viền gỗ GST,Đồ trang trí,5,23.35,116.75
DH-20262098,BTN-TB-10,Bàn trà Nhật bệt gỗ xoan BTN,Bàn gỗ,10,21.56,215.6
DH-20262309,SFG-SF-01,Sofa góc nỉ Cozy L-Shape SFG,Sofa,5,206.59,1032.95
DH-20262712,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,2,75.09,150.18
DH-20262720,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,1,11.32,11.32
DH-20262720,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,2,60.36,120.72
DH-20262820,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,5,21.74,108.7
DH-20262820,ACVD-TB-01,Bàn ăn gỗ sồi Mỹ ACVD,Bàn gỗ,5,128.44,642.2
DH-20262885,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,11.68,116.8
DH-20262885,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,5,282.93,1414.65
DH-20262915,HAK-DC-09,Hộp đựng khăn giấy gỗ óc chó HAK,Đồ trang trí,20,7.54,150.8
DH-20262915,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,5,50.12,250.6
DH-20263074,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,1,151.89,151.89
DH-20263108,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,10.24,51.2
DH-20263108,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,2,137.43,274.86
DH-20263108,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,10,68.26,682.6
DH-20263260,TG-KB-04,Tủ giày thông minh 3 tầng TG,Tủ kệ,10,27.31,273.1
DH-20263260,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,2,12.13,24.26
DH-20263527,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,1,43.47,43.47
DH-20263527,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,1,10.78,10.78
DH-20263587,TLS-DC-06,Thảm lót sàn dệt tay họa tiết TLS,Đồ trang trí,10,41.5,415.0
DH-20263587,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,1,6.47,6.47
DH-20263587,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,2,358.38,716.76
DH-20263598,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,1,16.17,16.17
DH-20263598,BCN-TB-09,Bàn console trang trí BCN,Bàn gỗ,5,55.69,278.45
DH-20263714,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,10,16.8,168.0
DH-20263714,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,5,10.78,53.9
DH-20263714,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,2,47.78,95.56
DH-20263721,MOGA-TB-06,Bàn ăn tròn xoay Mộc Gia,Bàn gỗ,5,145.06,725.3
DH-20263721,SFK-SF-06,Sofa phòng khách gỗ sồi SFK,Sofa,5,311.23,1556.15
DH-20263816,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,2,242.52,485.04
DH-20264257,SFB-SF-02,Sofa băng da bò thật Luxury SFB,Sofa,2,477.84,955.68
DH-20264375,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,5,10.78,53.9
DH-20264424,GTR-DC-08,Giá treo quần áo chữ A GTR,Đồ trang trí,10,11.09,110.9
DH-20264424,GBD-CH-04,Ghế băng dài phòng chờ GBD,Ghế gỗ,10,35.57,355.7
DH-20264632,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,10,63.23,632.3
DH-20264632,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,10,88.92,889.2
DH-20264632,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,5,71.68,358.4
DH-20264652,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,1,17.78,17.78
DH-20264652,BTD-TB-04,Bàn trang điểm gương led BTD,Bàn gỗ,5,47.78,238.9
DH-20264652,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,20,11.86,237.2
DH-20265042,KTT-KB-07,Kệ trang trí khung sắt đợt gỗ KTT,Tủ kệ,10,22.63,226.3
DH-20265042,GDO-CH-07,Ghế đôn tròn gỗ tự nhiên GDO,Ghế gỗ,5,6.83,34.15
DH-20265042,ATLA-TB-03,Bàn làm việc thông minh ATLA,Bàn gỗ,1,61.44,61.44
DH-20265163,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,20,14.15,283.0
DH-20265163,KSD-KB-03,Kệ sách đứng gỗ cao su KSD,Tủ kệ,10,31.53,315.3
DH-20265163,BHP-TB-08,Bàn họp lớn văn phòng BHP,Bàn gỗ,2,282.93,565.86
DH-20265176,KTV-KB-02,Kệ tivi phòng khách sồi KTV,Tủ kệ,1,71.68,71.68
DH-20265367,TQA-KB-01,Tủ quần áo 4 cánh gỗ thông TQA,Tủ kệ,1,167.87,167.87
DH-20266060,SFG-SF-03,Sofa giường thông minh gấp gọn SFG,Sofa,1,179.19,179.19
DH-20266060,DDS-DC-10,Đèn đứng đọc sách vintage DDS,Đồ trang trí,20,19.76,395.2
DH-20266060,GBB-CH-05,Ghế bập bênh thư giãn GBB,Ghế gỗ,5,54.61,273.05
DH-20266173,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,5,565.87,2829.35
DH-20266310,BCF-TB-07,Bàn cafe gỗ thông pallet BCF,Bàn gỗ,5,15.36,76.8
DH-20266310,DHG-DC-02,Đồng hồ gỗ treo tường nghệ thuật DHG,Đồ trang trí,10,12.13,121.3
DH-20266427,TRA-KB-05,Tủ rượu âm tường gỗ mun TRA,Tủ kệ,10,358.38,3583.8
DH-20266427,DSF-SF-10,Đôn sofa bọc vải tròn DSF,Sofa,2,11.95,23.9
DH-20266970,GLC-CH-02,Ghế tựa lưng cong Luxury GLC,Ghế gỗ,1,25.6,25.6
DH-20266970,GXP-CH-09,Ghế xếp gọn dã ngoại GXP,Ghế gỗ,1,14.15,14.15
DH-20266970,GBR-CH-03,Ghế bar chân sắt đệm gỗ GBR,Ghế gỗ,10,14.51,145.1
DH-20267090,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,5,15.81,79.05
DH-20267090,SFD-SF-04,Sofa đơn bọc vải nhung SFD,Sofa,2,61.44,122.88
DH-20267090,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,2,15.81,31.62
DH-20267266,GAC-CH-01,Ghế ăn mộc gỗ cao su GAC,Ghế gỗ,2,10.24,20.48
