order_id,date,customer_name,status
DH-20262641,2026-06-01,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20262868,2026-06-01,Chuỗi Siêu thị Nội thất Đẹp,Pending
DH-20262898,2026-06-01,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20263079,2026-06-01,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20263149,2026-06-01,Công ty Cổ phần Decor Việt Nam,Completed
DH-20263301,2026-06-01,Công ty Cổ phần Decor Việt Nam,Completed
DH-20263313,2026-06-01,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20263696,2026-06-01,Đại lý Bán lẻ Mộc Lan,Completed
DH-20264011,2026-06-01,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20264077,2026-06-01,Công ty Cổ phần Decor Việt Nam,Completed
DH-20264311,2026-06-01,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20264561,2026-06-01,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20264864,2026-06-01,Công ty TNHH Nội thất Mộc Mỹ Gia,Pending
DH-20265123,2026-06-01,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20265332,2026-06-01,Đại lý Bán lẻ Mộc Lan,Completed
DH-20265360,2026-06-01,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20265458,2026-06-01,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20265526,2026-06-01,Chuỗi Homestay Cát Bà Eco,Completed
DH-20265640,2026-06-01,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20265741,2026-06-01,Công ty Cổ phần Đầu tư Phú Mỹ,Pending
DH-20265966,2026-06-01,Công ty Thiết kế Không Gian Xanh,Completed
DH-20265989,2026-06-01,Tổng thầu Nội thất Trường Thành,Completed
DH-20266151,2026-06-01,Văn phòng Đại diện WoodTech VN,Completed
DH-20266341,2026-06-01,Văn phòng Đại diện WoodTech VN,Completed
DH-20266469,2026-06-01,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20266600,2026-06-01,Khách sạn Grand Palace Heritage,Completed
DH-20267033,2026-06-01,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20267144,2026-06-01,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20267191,2026-06-01,Chuỗi Homestay Cát Bà Eco,Completed
DH-20267260,2026-06-01,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20267664,2026-06-01,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20267981,2026-06-01,Công ty Cổ phần Địa ốc Hưng Thịnh,Pending
DH-20268046,2026-06-01,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20268376,2026-06-01,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20268698,2026-06-01,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20268940,2026-06-01,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20269098,2026-06-01,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20269335,2026-06-01,Công ty Thiết kế Không Gian Xanh,Pending
DH-20269463,2026-06-01,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20269498,2026-06-01,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20269767,2026-06-01,Tổng thầu Decor Đông Dương,Completed
DH-20269984,2026-06-01,Công ty Cổ phần Mỹ Nghệ Cát Tường,Pending
DH-20260603,2026-06-02,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20260812,2026-06-02,Chuỗi Homestay Cát Bà Eco,Completed
DH-20260908,2026-06-02,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20260984,2026-06-02,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20261079,2026-06-02,Văn phòng Đại diện WoodTech VN,Completed
DH-20261230,2026-06-02,Nội thất Thông minh SmartHome,Pending
DH-20261488,2026-06-02,Chuỗi Homestay Cát Bà Eco,Pending
DH-20261738,2026-06-02,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20261941,2026-06-02,Chuỗi Siêu thị Nội thất Đẹp,Completed
DH-20261965,2026-06-02,Chuỗi Homestay Cát Bà Eco,Pending
DH-20261966,2026-06-02,Tổng công ty Lâm nghiệp VinaWood,Pending
DH-20262638,2026-06-02,Công ty Cổ phần Đầu tư Phú Mỹ,Pending
DH-20262657,2026-06-02,Công ty Thiết kế Không Gian Xanh,Pending
DH-20262846,2026-06-02,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20263115,2026-06-02,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20263334,2026-06-02,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20263671,2026-06-02,Văn phòng Đại diện WoodTech VN,Completed
DH-20264272,2026-06-02,Công ty Thiết kế Không Gian Xanh,Completed
DH-20264459,2026-06-02,Đại lý Bán lẻ Mộc Lan,Completed
DH-20264589,2026-06-02,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20264627,2026-06-02,Công ty TNHH Kiến trúc Nhà Việt,Pending
DH-20265172,2026-06-02,Công ty Cổ phần Decor Việt Nam,Completed
DH-20265218,2026-06-02,Chuỗi Homestay Cát Bà Eco,Completed
DH-20265757,2026-06-02,Công ty Thiết kế Không Gian Xanh,Completed
DH-20265871,2026-06-02,Văn phòng Đại diện WoodTech VN,Completed
DH-20265941,2026-06-02,Homestay & Resort Hội An Green,Completed
DH-20265954,2026-06-02,Tổng thầu Decor Đông Dương,Completed
DH-20266352,2026-06-02,Công ty Cổ phần Địa ốc Hưng Thịnh,Pending
DH-20266647,2026-06-02,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20266723,2026-06-02,Công ty TNHH Nội thất Mộc Mỹ Gia,Pending
DH-20266900,2026-06-02,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20267066,2026-06-02,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20267365,2026-06-02,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20267496,2026-06-02,Chuỗi Siêu thị Nội thất Đẹp,Completed
DH-20267766,2026-06-02,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20268065,2026-06-02,Chuỗi Siêu thị Nội thất Đẹp,Completed
DH-20268726,2026-06-02,Nội thất Thông minh SmartHome,Completed
DH-20268863,2026-06-02,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20268914,2026-06-02,Homestay & Resort Hội An Green,Completed
DH-20269140,2026-06-02,Tổng thầu Nội thất Trường Thành,Completed
DH-20269157,2026-06-02,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20269208,2026-06-02,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20269308,2026-06-02,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20269317,2026-06-02,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20269448,2026-06-02,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20269478,2026-06-02,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20269832,2026-06-02,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20269867,2026-06-02,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20260063,2026-06-03,Văn phòng Đại diện WoodTech VN,Completed
DH-20260251,2026-06-03,Văn phòng Đại diện WoodTech VN,Completed
DH-20260510,2026-06-03,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20260559,2026-06-03,Kiến trúc & Nội thất Hoàng Hoan,Pending
DH-20260703,2026-06-03,Công ty TNHH Kiến trúc Nhà Việt,Pending
DH-20260845,2026-06-03,Đại lý Bán lẻ Mộc Lan,Completed
DH-20261021,2026-06-03,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20261266,2026-06-03,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20261275,2026-06-03,Đại lý Bán lẻ Mộc Lan,Completed
DH-20261284,2026-06-03,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20261438,2026-06-03,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20261624,2026-06-03,Công ty Thiết kế Không Gian Xanh,Completed
DH-20261892,2026-06-03,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20261954,2026-06-03,Công ty Thiết kế Không Gian Xanh,Pending
DH-20262041,2026-06-03,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20262079,2026-06-03,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20262263,2026-06-03,Đại lý Bán lẻ Mộc Lan,Completed
DH-20262372,2026-06-03,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20262508,2026-06-03,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20262533,2026-06-03,Công ty Cổ phần Decor Việt Nam,Completed
DH-20262579,2026-06-03,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20262760,2026-06-03,Tổng thầu Decor Đông Dương,Completed
DH-20263014,2026-06-03,Đại lý Bán lẻ Mộc Lan,Completed
DH-20263443,2026-06-03,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20263529,2026-06-03,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20263647,2026-06-03,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20264049,2026-06-03,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20264180,2026-06-03,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20264220,2026-06-03,Đại lý Bán lẻ Mộc Lan,Completed
DH-20264456,2026-06-03,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20264462,2026-06-03,Công ty Thiết kế Không Gian Xanh,Pending
DH-20264624,2026-06-03,Văn phòng Đại diện WoodTech VN,Completed
DH-20265258,2026-06-03,Chuỗi Homestay Cát Bà Eco,Pending
DH-20265521,2026-06-03,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20265624,2026-06-03,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20265718,2026-06-03,Công ty Thiết kế Không Gian Xanh,Completed
DH-20265815,2026-06-03,Khách sạn Grand Palace Heritage,Completed
DH-20265825,2026-06-03,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20265831,2026-06-03,Văn phòng Đại diện WoodTech VN,Completed
DH-20265970,2026-06-03,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20266277,2026-06-03,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20266577,2026-06-03,Đại lý Bán lẻ Mộc Lan,Completed
DH-20266729,2026-06-03,Khách sạn Grand Palace Heritage,Completed
DH-20266760,2026-06-03,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20266916,2026-06-03,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20266926,2026-06-03,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20266997,2026-06-03,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20267113,2026-06-03,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20267205,2026-06-03,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20267306,2026-06-03,Đại lý Bán lẻ Mộc Lan,Completed
DH-20267345,2026-06-03,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20267540,2026-06-03,Chuỗi Siêu thị Nội thất Đẹp,Completed
DH-20267740,2026-06-03,Chuỗi Homestay Cát Bà Eco,Completed
DH-20268193,2026-06-03,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20268222,2026-06-03,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20268532,2026-06-03,Homestay & Resort Hội An Green,Pending
DH-20268604,2026-06-03,Công ty TNHH WoodStyle Việt Nam,Pending
DH-20268747,2026-06-03,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20268775,2026-06-03,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20268817,2026-06-03,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20268871,2026-06-03,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20269039,2026-06-03,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20269042,2026-06-03,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20269080,2026-06-03,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20269110,2026-06-03,Nội thất Thông minh SmartHome,Completed
DH-20269151,2026-06-03,Nội thất Thông minh SmartHome,Completed
DH-20269160,2026-06-03,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20269244,2026-06-03,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20269270,2026-06-03,Homestay & Resort Hội An Green,Pending
DH-20269358,2026-06-03,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20269427,2026-06-03,Công ty Cổ phần Mỹ Nghệ Cát Tường,Pending
DH-20269468,2026-06-03,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20269532,2026-06-03,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20269798,2026-06-03,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20269820,2026-06-03,Công ty Cổ phần Decor Việt Nam,Completed
DH-20269927,2026-06-03,Tổng thầu Decor Đông Dương,Completed
DH-20269957,2026-06-03,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20269978,2026-06-03,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20260152,2026-06-04,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20260516,2026-06-04,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20260621,2026-06-04,Tổng thầu Nội thất Trường Thành,Completed
DH-20260665,2026-06-04,Homestay & Resort Hội An Green,Completed
DH-20260669,2026-06-04,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20260773,2026-06-04,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20260949,2026-06-04,Khách sạn Grand Palace Heritage,Completed
DH-20261024,2026-06-04,Công ty Cổ phần Decor Việt Nam,Completed
DH-20261042,2026-06-04,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20261215,2026-06-04,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20261430,2026-06-04,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20261769,2026-06-04,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20261806,2026-06-04,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20261810,2026-06-04,Văn phòng Đại diện WoodTech VN,Completed
DH-20262204,2026-06-04,Công ty Cổ phần Decor Việt Nam,Completed
DH-20262706,2026-06-04,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20262740,2026-06-04,Công ty Cổ phần Decor Việt Nam,Completed
DH-20263010,2026-06-04,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20263225,2026-06-04,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20263253,2026-06-04,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20263311,2026-06-04,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20263386,2026-06-04,Văn phòng Đại diện WoodTech VN,Completed
DH-20263455,2026-06-04,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20263462,2026-06-04,Nội thất Thông minh SmartHome,Completed
DH-20263880,2026-06-04,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20263976,2026-06-04,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20263978,2026-06-04,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20264222,2026-06-04,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20264801,2026-06-04,Công ty Cổ phần Decor Việt Nam,Completed
DH-20264976,2026-06-04,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20265151,2026-06-04,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20265372,2026-06-04,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20265523,2026-06-04,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Pending
DH-20265680,2026-06-04,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20265788,2026-06-04,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20266024,2026-06-04,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20266158,2026-06-04,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20266772,2026-06-04,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20266965,2026-06-04,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20266982,2026-06-04,Khách sạn Grand Palace Heritage,Completed
DH-20267427,2026-06-04,Nội thất Nhà Xinh Sài Gòn,Pending
DH-20267507,2026-06-04,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20267580,2026-06-04,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20267947,2026-06-04,Nội thất Thông minh SmartHome,Completed
DH-20268088,2026-06-04,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20268110,2026-06-04,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20268275,2026-06-04,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20268381,2026-06-04,Tổng thầu Decor Đông Dương,Completed
DH-20268500,2026-06-04,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20268853,2026-06-04,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20269266,2026-06-04,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20269364,2026-06-04,Tổng công ty Lâm nghiệp VinaWood,Pending
DH-20269400,2026-06-04,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Pending
DH-20269434,2026-06-04,Văn phòng Đại diện WoodTech VN,Completed
DH-20269488,2026-06-04,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20269517,2026-06-04,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20269633,2026-06-04,Nội thất Thông minh SmartHome,Completed
DH-20269857,2026-06-04,Tổng thầu Xây dựng Hòa Bình Group,Completed
DH-20260321,2026-06-05,Công ty Cổ phần Đầu tư Phú Mỹ,Pending
DH-20260453,2026-06-05,Đại lý Bán lẻ Mộc Lan,Completed
DH-20260532,2026-06-05,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20260891,2026-06-05,Đại lý Bán lẻ Mộc Lan,Completed
DH-20260946,2026-06-05,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20260967,2026-06-05,Homestay & Resort Hội An Green,Completed
DH-20260972,2026-06-05,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20260985,2026-06-05,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20261193,2026-06-05,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20261243,2026-06-05,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20261426,2026-06-05,Chuỗi Siêu thị Nội thất Đẹp,Completed
DH-20261470,2026-06-05,Công ty Cổ phần Decor Việt Nam,Completed
DH-20261742,2026-06-05,Homestay & Resort Hội An Green,Completed
DH-20261873,2026-06-05,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20261988,2026-06-05,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20262095,2026-06-05,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20262170,2026-06-05,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20262285,2026-06-05,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20262413,2026-06-05,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,Completed
DH-20262461,2026-06-05,Văn phòng Đại diện WoodTech VN,Completed
DH-20262957,2026-06-05,Nội thất Thông minh SmartHome,Completed
DH-20262962,2026-06-05,Nội thất Thông minh SmartHome,Completed
DH-20263061,2026-06-05,Đại lý Bán lẻ Mộc Lan,Completed
DH-20263457,2026-06-05,Khách sạn Grand Palace Heritage,Completed
DH-20263479,2026-06-05,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20263490,2026-06-05,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20263618,2026-06-05,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20264233,2026-06-05,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20264251,2026-06-05,Kiến trúc & Nội thất Hoàng Hoan,Pending
DH-20264258,2026-06-05,Công ty Thiết kế Không Gian Xanh,Completed
DH-20264290,2026-06-05,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20264332,2026-06-05,Đại lý Bán lẻ Mộc Lan,Completed
DH-20264374,2026-06-05,Chuỗi Homestay Cát Bà Eco,Completed
DH-20264727,2026-06-05,Công ty Cổ phần Decor Việt Nam,Completed
DH-20265194,2026-06-05,Công ty Thiết kế Không Gian Xanh,Completed
DH-20265264,2026-06-05,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20265646,2026-06-05,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20265895,2026-06-05,Khách sạn Grand Palace Heritage,Completed
DH-20265996,2026-06-05,Chuỗi Homestay Cát Bà Eco,Completed
DH-20266181,2026-06-05,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20266183,2026-06-05,Tổng thầu Decor Đông Dương,Completed
DH-20266307,2026-06-05,Đại lý Bán lẻ Mộc Lan,Completed
DH-20266359,2026-06-05,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20266388,2026-06-05,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20266407,2026-06-05,Khách sạn Grand Palace Heritage,Completed
DH-20266416,2026-06-05,Tổng thầu Decor Đông Dương,Completed
DH-20266578,2026-06-05,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20266663,2026-06-05,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20266989,2026-06-05,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20267004,2026-06-05,Tổng thầu Nội thất Trường Thành,Completed
DH-20267018,2026-06-05,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20267134,2026-06-05,Tổng thầu Nội thất Trường Thành,Completed
DH-20267167,2026-06-05,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20267846,2026-06-05,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20268044,2026-06-05,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20268521,2026-06-05,Công ty Cổ phần Decor Việt Nam,Completed
DH-20269121,2026-06-05,Khách sạn Grand Palace Heritage,Completed
DH-20269260,2026-06-05,Công ty Cổ phần Decor Việt Nam,Completed
DH-20269414,2026-06-05,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20269554,2026-06-05,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20269647,2026-06-05,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20269715,2026-06-05,Tổng thầu Nội thất Trường Thành,Completed
DH-20269892,2026-06-05,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20269910,2026-06-05,Nội thất Thông minh SmartHome,Completed
DH-20269963,2026-06-05,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20260400,2026-06-06,Đại lý Xuất nhập khẩu Mộc Việt Hùng,Completed
DH-20260439,2026-06-06,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20260945,2026-06-06,Tổng thầu Xây dựng Hòa Bình Group,Pending
DH-20261345,2026-06-06,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20261359,2026-06-06,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20261451,2026-06-06,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20261557,2026-06-06,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20262009,2026-06-06,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20262148,2026-06-06,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20262183,2026-06-06,Chuỗi Siêu thị Nội thất Đẹp,Completed
DH-20262754,2026-06-06,Tổng thầu Nội thất Trường Thành,Completed
DH-20262801,2026-06-06,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20263019,2026-06-06,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20263150,2026-06-06,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20263185,2026-06-06,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20263470,2026-06-06,Chuỗi Homestay Cát Bà Eco,Completed
DH-20263774,2026-06-06,Đại lý Bán lẻ Mộc Lan,Pending
DH-20263971,2026-06-06,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20264346,2026-06-06,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20264514,2026-06-06,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20264547,2026-06-06,Công ty Thiết kế Đô thị Á Đông,Completed
DH-20265087,2026-06-06,Đại lý Xuất khẩu Gỗ Việt,Completed
DH-20265095,2026-06-06,Chuỗi Homestay Cát Bà Eco,Completed
DH-20265141,2026-06-06,Chuỗi Homestay Cát Bà Eco,Pending
DH-20265626,2026-06-06,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20266013,2026-06-06,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20266121,2026-06-06,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20266293,2026-06-06,Công ty TNHH WoodStyle Việt Nam,Completed
DH-20266313,2026-06-06,Tổng thầu Decor Đông Dương,Completed
DH-20266314,2026-06-06,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20266337,2026-06-06,Công ty Thiết kế Không Gian Xanh,Completed
DH-20266357,2026-06-06,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20266544,2026-06-06,Tổng thầu Decor Đông Dương,Completed
DH-20266627,2026-06-06,Kiến trúc & Nội thất Hoàng Hoan,Completed
DH-20266648,2026-06-06,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20266870,2026-06-06,Công ty TNHH Nội thất Mộc Mỹ Gia,Completed
DH-20267005,2026-06-06,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20267014,2026-06-06,Công ty Cổ phần Đầu tư Phú Mỹ,Completed
DH-20267236,2026-06-06,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20267307,2026-06-06,Tổng thầu Nội thất Trường Thành,Completed
DH-20267723,2026-06-06,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20268187,2026-06-06,Công ty TNHH Decor & Art Hà Nội,Completed
DH-20268412,2026-06-06,Homestay & Resort Hội An Green,Completed
DH-20268502,2026-06-06,Công ty TNHH Kiến trúc Nhà Việt,Completed
DH-20268744,2026-06-06,Đại lý Phân phối Nội thất Minh Hải,Pending
DH-20269359,2026-06-06,Tổng công ty Lâm nghiệp VinaWood,Completed
DH-20269544,2026-06-06,Văn phòng Đại diện WoodTech VN,Completed
DH-20269613,2026-06-06,Khách sạn Grand Palace Heritage,Completed
DH-20269717,2026-06-06,Công ty Thiết kế Không Gian Xanh,Completed
DH-20269775,2026-06-06,Công ty Phát triển Đô thị Thăng Long,Completed
DH-20269806,2026-06-06,Tập đoàn Xây dựng & Kiến trúc An Phong,Completed
DH-20260005,2026-06-07,Chuỗi Homestay Cát Bà Eco,Completed
DH-20260240,2026-06-07,Nội thất Nhà Xinh Sài Gòn,Completed
DH-20260491,2026-06-07,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20260849,2026-06-07,Đại lý Phân phối Nội thất Minh Hải,Completed
DH-20260940,2026-06-07,Công ty Cổ phần Địa ốc Hưng Thịnh,Completed
DH-20261027,2026-06-07,Công ty Cổ phần Mỹ Nghệ Cát Tường,Completed
DH-20261032,2026-06-07,Công ty Cổ phần Kiến trúc Xinh,Completed
DH-20261072,2026-06-07,Nội thất Thông minh SmartHome,Pending
