month,customer_name,product_code,product_name,category,ton_qty,ton_vol,ton_vnd,ton_usd,nhap_qty,nhap_vol,nhap_vnd,nhap_usd,xuat_qty,xuat_vol,xuat_vnd,xuat_usd,cuoi_qty,cuoi_vol,cuoi_vnd,cuoi_usd
5,Đại lý Xuất khẩu Gỗ Việt,SFN-SF-09,Sofa nỉ văng tân cổ điển SFN,Sofa,299,44.85,2392341120,99680.88,48,7.2,384054720,16002.28,38,5.7,304043280,12668.47,309,46.35,2472352560,103014.69
5,Công ty TNHH Nội thất Mộc Mỹ Gia,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,46,6.9,89430960,3726.29,8,1.2,15553200,648.05,6,0.9,11664960,486.04,48,7.2,93319200,3888.3
5,Tập đoàn Xây dựng & Kiến trúc An Phong,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,100,15.0,194415360,8100.64,18,2.7,34994880,1458.12,13,1.95,25273920,1053.08,105,15.75,204136320,8505.68
5,Tổng thầu Decor Đông Dương,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,119,17.85,231354240,9639.76,21,3.15,40827120,1701.13,15,2.25,29162400,1215.1,125,18.75,243018960,10125.79
5,Đại lý Xuất nhập khẩu Mộc Việt Hùng,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,55,8.25,106928400,4455.35,10,1.5,19441440,810.06,7,1.05,13608960,567.04,58,8.7,112760880,4698.37
5,Công ty Cổ phần Mỹ Nghệ Cát Tường,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,93,13.95,180806400,7533.6,16,2.4,31106400,1296.1,12,1.8,23329920,972.08,97,14.55,188582880,7857.62
5,Khách sạn Grand Palace Heritage,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,159,23.85,309120480,12880.02,28,4.2,54436320,2268.18,20,3.0,38883120,1620.13,167,25.05,324673680,13528.07
5,Công ty Thiết kế Không Gian Xanh,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,192,28.8,373277520,15553.23,34,5.1,66101280,2754.22,24,3.6,46659600,1944.15,202,30.3,392719200,16363.3
5,Chuỗi Siêu thị Nội thất Đẹp,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,79,11.85,153588240,6399.51,14,2.1,27218160,1134.09,10,1.5,19441440,810.06,83,12.45,161364960,6723.54
5,Công ty Cổ phần Đầu tư Phú Mỹ,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,185,27.75,359668320,14986.18,33,4.95,64157040,2673.21,23,3.45,44715600,1863.15,195,29.25,379109760,15796.24
5,Nội thất Nhà Xinh Sài Gòn,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,128,19.2,248851680,10368.82,23,3.45,44715600,1863.15,16,2.4,31106400,1296.1,135,20.25,262460880,10935.87
5,Văn phòng Đại diện WoodTech VN,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,237,35.55,460764480,19198.52,42,6.3,81654480,3402.27,30,4.5,58324560,2430.19,249,37.35,484094400,20170.6
5,Công ty TNHH Decor & Art Hà Nội,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,107,16.05,208024320,8667.68,19,2.85,36938880,1539.12,13,1.95,25273920,1053.08,113,16.95,219689280,9153.72
5,Công ty Phát triển Đô thị Thăng Long,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,133,19.95,258572400,10773.85,24,3.6,46659600,1944.15,17,2.55,33050640,1377.11,140,21.0,272181360,11340.89
5,Tổng công ty Lâm nghiệp VinaWood,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,194,29.1,377165760,15715.24,34,5.1,66101280,2754.22,24,3.6,46659600,1944.15,204,30.6,396607440,16525.31
5,Công ty TNHH Kiến trúc Nhà Việt,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,168,25.2,326617920,13609.08,30,4.5,58324560,2430.19,21,3.15,40827120,1701.13,177,26.55,344115360,14338.14
5,Đại lý Phân phối Nội thất Minh Hải,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,149,22.35,289678800,12069.95,27,4.05,52492080,2187.17,19,2.85,36938880,1539.12,157,23.55,305232000,12718.0
5,Chuỗi Homestay Cát Bà Eco,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,187,28.05,363556800,15148.2,33,4.95,64157040,2673.21,24,3.6,46659600,1944.15,196,29.4,381054240,15877.26
5,Công ty Cổ phần Địa ốc Hưng Thịnh,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,133,19.95,258572400,10773.85,24,3.6,46659600,1944.15,17,2.55,33050640,1377.11,140,21.0,272181360,11340.89
5,Nội thất Thông minh SmartHome,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,175,26.25,340226880,14176.12,31,4.65,60268800,2511.2,22,3.3,42771360,1782.14,184,27.6,357724320,14905.18
5,Công ty TNHH WoodStyle Việt Nam,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,201,30.15,390774960,16282.29,36,5.4,69989520,2916.23,25,3.75,48603840,2025.16,212,31.8,412160640,17173.36
5,Kiến trúc & Nội thất Hoàng Hoan,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,149,22.35,289678800,12069.95,26,3.9,50548080,2106.17,19,2.85,36938880,1539.12,156,23.4,303288000,12637.0
5,Công ty Thiết kế Đô thị Á Đông,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,90,13.5,174973920,7290.58,16,2.4,31106400,1296.1,11,1.65,21385680,891.07,95,14.25,184694640,7695.61
5,Tổng thầu Xây dựng Hòa Bình Group,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,121,18.15,235242480,9801.77,21,3.15,40827120,1701.13,15,2.25,29162400,1215.1,127,19.05,246907200,10287.8
5,Công ty Cổ phần Kiến trúc Xinh,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,138,20.7,268293120,11178.88,24,3.6,46659600,1944.15,17,2.55,33050640,1377.11,145,21.75,281902080,11745.92
5,Đại lý Bán lẻ Mộc Lan,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,161,24.15,313008720,13042.03,29,4.35,56380560,2349.19,20,3.0,38883120,1620.13,170,25.5,330506160,13771.09
5,Homestay & Resort Hội An Green,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,133,19.95,258572400,10773.85,24,3.6,46659600,1944.15,17,2.55,33050640,1377.11,140,21.0,272181360,11340.89
5,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,86,12.9,167197200,6966.55,15,2.25,29162400,1215.1,11,1.65,21385680,891.07,90,13.5,174973920,7290.58
5,Công ty Cổ phần Decor Việt Nam,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,100,15.0,194415360,8100.64,18,2.7,34994880,1458.12,13,1.95,25273920,1053.08,105,15.75,204136320,8505.68
5,Tổng thầu Nội thất Trường Thành,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,137,20.55,266349120,11097.88,24,3.6,46659600,1944.15,17,2.55,33050640,1377.11,144,21.6,279958080,11664.92
5,Đại lý Xuất khẩu Gỗ Việt,SFY-SF-05,Sofa tình yêu da bóng SFY,Sofa,102,15.3,198303600,8262.65,18,2.7,34994880,1458.12,13,1.95,25273920,1053.08,107,16.05,208024560,8667.69
5,Công ty TNHH Nội thất Mộc Mỹ Gia,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,325,48.75,4900580400,204190.85,50,7.5,753935520,31413.98,38,5.7,572990880,23874.62,337,50.55,5081525040,211730.21
5,Tập đoàn Xây dựng & Kiến trúc An Phong,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,101,15.15,1522949520,63456.23,16,2.4,241259280,10052.47,12,1.8,180944400,7539.35,105,15.75,1583264400,65969.35
5,Tổng thầu Decor Đông Dương,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,95,14.25,1432477440,59686.56,14,2.1,211101840,8795.91,11,1.65,165865680,6911.07,98,14.7,1477713600,61571.4
5,Đại lý Xuất nhập khẩu Mộc Việt Hùng,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,207,31.05,3121292640,130053.86,32,4.8,482518800,20104.95,24,3.6,361889040,15078.71,215,32.25,3241922400,135080.1
5,Công ty Cổ phần Mỹ Nghệ Cát Tường,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,153,22.95,2307042480,96126.77,23,3.45,346810320,14450.43,18,2.7,271416720,11309.03,158,23.7,2382436080,99268.17
5,Khách sạn Grand Palace Heritage,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,126,18.9,1899917280,79163.22,19,2.85,286495440,11937.31,15,2.25,226180560,9424.19,130,19.5,1960232160,81676.34
5,Công ty Thiết kế Không Gian Xanh,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,155,23.25,2337199920,97383.33,24,3.6,361889040,15078.71,18,2.7,271416720,11309.03,161,24.15,2427672240,101153.01
5,Chuỗi Siêu thị Nội thất Đẹp,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,122,18.3,1839602400,76650.1,19,2.85,286495440,11937.31,14,2.1,211101840,8795.91,127,19.05,1914996000,79791.5
5,Công ty Cổ phần Đầu tư Phú Mỹ,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,146,21.9,2201491440,91728.81,22,3.3,331731600,13822.15,17,2.55,256338000,10680.75,151,22.65,2276885040,94870.21
5,Nội thất Nhà Xinh Sài Gòn,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,122,18.3,1839602400,76650.1,19,2.85,286495440,11937.31,14,2.1,211101840,8795.91,127,19.05,1914996000,79791.5
5,Văn phòng Đại diện WoodTech VN,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,164,24.6,2472908160,103037.84,25,3.75,376967760,15706.99,19,2.85,286495440,11937.31,170,25.5,2563380480,106807.52
5,Công ty TNHH Decor & Art Hà Nội,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,61,9.15,919801200,38325.05,9,1.35,135708480,5654.52,7,1.05,105551040,4397.96,63,9.45,949958640,39581.61
5,Công ty Phát triển Đô thị Thăng Long,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,86,12.9,1296768960,54032.04,13,1.95,196023120,8167.63,10,1.5,150787200,6282.8,89,13.35,1342004880,55916.87
5,Tổng công ty Lâm nghiệp VinaWood,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,128,19.2,1930074720,80419.78,20,3.0,301574160,12565.59,15,2.25,226180560,9424.19,133,19.95,2005468320,83561.18
5,Công ty TNHH Kiến trúc Nhà Việt,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,128,19.2,1930074720,80419.78,20,3.0,301574160,12565.59,15,2.25,226180560,9424.19,133,19.95,2005468320,83561.18
5,Đại lý Phân phối Nội thất Minh Hải,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,173,25.95,2608616640,108692.36,26,3.9,392046480,16335.27,20,3.0,301574160,12565.59,179,26.85,2699088960,112462.04
5,Chuỗi Homestay Cát Bà Eco,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,164,24.6,2472908160,103037.84,25,3.75,376967760,15706.99,19,2.85,286495440,11937.31,170,25.5,2563380480,106807.52
5,Công ty Cổ phần Địa ốc Hưng Thịnh,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,104,15.6,1568185680,65341.07,16,2.4,241259280,10052.47,12,1.8,180944400,7539.35,108,16.2,1628500560,67854.19
5,Nội thất Thông minh SmartHome,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,106,15.9,1598343120,66597.63,16,2.4,241259280,10052.47,13,1.95,196023120,8167.63,109,16.35,1643579280,68482.47
5,Công ty TNHH WoodStyle Việt Nam,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,97,14.55,1462634640,60943.11,15,2.25,226180560,9424.19,12,1.8,180944400,7539.35,100,15.0,1507870800,62827.95
5,Kiến trúc & Nội thất Hoàng Hoan,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,86,12.9,1296768960,54032.04,13,1.95,196023120,8167.63,10,1.5,150787200,6282.8,89,13.35,1342004880,55916.87
5,Công ty Thiết kế Đô thị Á Đông,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,151,22.65,2276885040,94870.21,23,3.45,346810320,14450.43,18,2.7,271416720,11309.03,156,23.4,2352278640,98011.61
5,Tổng thầu Xây dựng Hòa Bình Group,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,139,20.85,2095940640,87330.86,21,3.15,316652880,13193.87,17,2.55,256338000,10680.75,143,21.45,2156255520,89843.98
5,Công ty Cổ phần Kiến trúc Xinh,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,104,15.6,1568185680,65341.07,16,2.4,241259280,10052.47,12,1.8,180944400,7539.35,108,16.2,1628500560,67854.19
5,Đại lý Bán lẻ Mộc Lan,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,99,14.85,1492792080,62199.67,15,2.25,226180560,9424.19,12,1.8,180944400,7539.35,102,15.3,1538028240,64084.51
5,Homestay & Resort Hội An Green,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,175,26.25,2638774080,109948.92,27,4.05,407125200,16963.55,21,3.15,316652880,13193.87,181,27.15,2729246400,113718.6
5,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,133,19.95,2005468320,83561.18,20,3.0,301574160,12565.59,16,2.4,241259280,10052.47,137,20.55,2065783200,86074.3
5,Công ty Cổ phần Decor Việt Nam,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,133,19.95,2005468320,83561.18,20,3.0,301574160,12565.59,16,2.4,241259280,10052.47,137,20.55,2065783200,86074.3
5,Tổng thầu Nội thất Trường Thành,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,180,27.0,2714167680,113090.32,28,4.2,422203920,17591.83,21,3.15,316652880,13193.87,187,28.05,2819718720,117488.28
5,Đại lý Xuất khẩu Gỗ Việt,TBP-KB-06,Tủ bếp gỗ công nghiệp cao cấp TBP,Tủ kệ,66,9.9,995194800,41466.45,10,1.5,150787200,6282.8,8,1.2,120629760,5026.24,68,10.2,1025352240,42723.01
5,Công ty TNHH Nội thất Mộc Mỹ Gia,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,310,46.5,80254320,3343.93,54,8.1,13979760,582.49,36,5.4,9319920,388.33,328,49.2,84914160,3538.09
5,Tập đoàn Xây dựng & Kiến trúc An Phong,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,286,42.9,74041200,3085.05,50,7.5,12944160,539.34,33,4.95,8543280,355.97,303,45.45,78442080,3268.42
5,Tổng thầu Decor Đông Dương,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,212,31.8,54883680,2286.82,37,5.55,9578640,399.11,24,3.6,6213120,258.88,225,33.75,58249200,2427.05
5,Đại lý Xuất nhập khẩu Mộc Việt Hùng,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,273,40.95,70675680,2944.82,48,7.2,12426480,517.77,31,4.65,8025360,334.39,290,43.5,75076800,3128.2
5,Công ty Cổ phần Mỹ Nghệ Cát Tường,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,556,83.4,143940000,5997.5,97,14.55,25111920,1046.33,64,9.6,16568640,690.36,589,88.35,152483280,6353.47
5,Khách sạn Grand Palace Heritage,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,605,90.75,156625440,6526.06,106,15.9,27441840,1143.41,70,10.5,18121920,755.08,641,96.15,165945360,6914.39
5,Công ty Thiết kế Không Gian Xanh,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,237,35.55,61355760,2556.49,41,6.15,10614240,442.26,27,4.05,6990000,291.25,251,37.65,64980000,2707.5
5,Chuỗi Siêu thị Nội thất Đẹp,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,335,50.25,86726400,3613.6,59,8.85,15274320,636.43,38,5.7,9837600,409.9,356,53.4,92163120,3840.13
5,Công ty Cổ phần Đầu tư Phú Mỹ,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,347,52.05,89833200,3743.05,61,9.15,15792000,658.0,40,6.0,10355520,431.48,368,55.2,95269680,3969.57
5,Nội thất Nhà Xinh Sài Gòn,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,372,55.8,96305280,4012.72,65,9.75,16827600,701.15,43,6.45,11132160,463.84,394,59.1,102000720,4250.03
5,Văn phòng Đại diện WoodTech VN,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,359,53.85,92939760,3872.49,63,9.45,16309680,679.57,41,6.15,10614240,442.26,381,57.15,98635200,4109.8
5,Công ty TNHH Decor & Art Hà Nội,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,273,40.95,70675680,2944.82,48,7.2,12426480,517.77,31,4.65,8025360,334.39,290,43.5,75076800,3128.2
5,Công ty Phát triển Đô thị Thăng Long,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,372,55.8,96305280,4012.72,65,9.75,16827600,701.15,43,6.45,11132160,463.84,394,59.1,102000720,4250.03
5,Tổng công ty Lâm nghiệp VinaWood,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,322,48.3,83360880,3473.37,56,8.4,14497680,604.07,37,5.55,9578640,399.11,341,51.15,88279920,3678.33
5,Công ty TNHH Kiến trúc Nhà Việt,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,482,72.3,124782480,5199.27,84,12.6,21746400,906.1,55,8.25,14238720,593.28,511,76.65,132290160,5512.09
5,Đại lý Phân phối Nội thất Minh Hải,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,335,50.25,86726400,3613.6,58,8.7,15015360,625.64,38,5.7,9837600,409.9,355,53.25,91904160,3829.34
5,Chuỗi Homestay Cát Bà Eco,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,372,55.8,96305280,4012.72,65,9.75,16827600,701.15,43,6.45,11132160,463.84,394,59.1,102000720,4250.03
5,Công ty Cổ phần Địa ốc Hưng Thịnh,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,286,42.9,74041200,3085.05,50,7.5,12944160,539.34,33,4.95,8543280,355.97,303,45.45,78442080,3268.42
5,Nội thất Thông minh SmartHome,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,101,15.15,26147280,1089.47,18,2.7,4659840,194.16,12,1.8,3106560,129.44,107,16.05,27700560,1154.19
5,Công ty TNHH WoodStyle Việt Nam,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,396,59.4,102518400,4271.6,69,10.35,17862960,744.29,46,6.9,11908800,496.2,419,62.85,108472560,4519.69
5,Kiến trúc & Nội thất Hoàng Hoan,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,347,52.05,89833200,3743.05,61,9.15,15792000,658.0,40,6.0,10355520,431.48,368,55.2,95269680,3969.57
5,Công ty Thiết kế Đô thị Á Đông,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,396,59.4,102518400,4271.6,69,10.35,17862960,744.29,46,6.9,11908800,496.2,419,62.85,108472560,4519.69
5,Tổng thầu Xây dựng Hòa Bình Group,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,666,99.9,172417440,7184.06,116,17.4,30030720,1251.28,77,11.55,19934160,830.59,705,105.75,182514000,7604.75
5,Công ty Cổ phần Kiến trúc Xinh,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,261,39.15,67568880,2815.37,46,6.9,11908800,496.2,30,4.5,7766640,323.61,277,41.55,71711040,2987.96
5,Đại lý Bán lẻ Mộc Lan,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,335,50.25,86726400,3613.6,58,8.7,15015360,625.64,39,5.85,10096560,420.69,354,53.1,91645200,3818.55
5,Homestay & Resort Hội An Green,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,593,88.95,153518880,6396.62,104,15.6,26924160,1121.84,68,10.2,17604240,733.51,629,94.35,162838800,6784.95
5,Công ty TNHH Mỹ thuật ứng dụng Sông Hương,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,138,20.7,35726160,1488.59,24,3.6,6213120,258.88,16,2.4,4142160,172.59,146,21.9,37797120,1574.88
5,Công ty Cổ phần Decor Việt Nam,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,322,48.3,83360880,3473.37,56,8.4,14497680,604.07,37,5.55,9578640,399.11,341,51.15,88279920,3678.33
5,Tổng thầu Nội thất Trường Thành,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,273,40.95,70675680,2944.82,48,7.2,12426480,517.77,31,4.65,8025360,334.39,290,43.5,75076800,3128.2
5,Đại lý Xuất khẩu Gỗ Việt,TCV-DC-03,Tranh canvas treo phòng khách TCV,Đồ trang trí,543,81.45,140574480,5857.27,95,14.25,24594000,1024.75,62,9.3,16050960,668.79,576,86.4,149117520,6213.23
5,Công ty TNHH Nội thất Mộc Mỹ Gia,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,114,17.1,39202560,1633.44,19,2.85,6533760,272.24,22,3.3,7565520,315.23,111,16.65,38170800,1590.45
5,Tập đoàn Xây dựng & Kiến trúc An Phong,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,77,11.55,26478960,1103.29,13,1.95,4470480,186.27,15,2.25,5158320,214.93,75,11.25,25791120,1074.63
5,Tổng thầu Decor Đông Dương,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,190,28.5,65337840,2722.41,31,4.65,10660320,444.18,36,5.4,12379680,515.82,185,27.75,63618480,2650.77
5,Đại lý Xuất nhập khẩu Mộc Việt Hùng,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,126,18.9,43329360,1805.39,21,3.15,7221600,300.9,24,3.6,8253120,343.88,123,18.45,42297840,1762.41
5,Công ty Cổ phần Mỹ Nghệ Cát Tường,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,146,21.9,50207040,2091.96,24,3.6,8253120,343.88,28,4.2,9628800,401.2,142,21.3,48831360,2034.64
5,Khách sạn Grand Palace Heritage,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,141,21.15,48487440,2020.31,23,3.45,7909200,329.55,27,4.05,9284880,386.87,137,20.55,47111760,1962.99
5,Công ty Thiết kế Không Gian Xanh,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,127,19.05,43673040,1819.71,21,3.15,7221600,300.9,24,3.6,8253120,343.88,124,18.6,42641520,1776.73
5,Chuỗi Siêu thị Nội thất Đẹp,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,131,19.65,45048720,1877.03,22,3.3,7565520,315.23,25,3.75,8597040,358.21,128,19.2,44017200,1834.05
5,Công ty Cổ phần Đầu tư Phú Mỹ,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,105,15.75,36107760,1504.49,17,2.55,5845920,243.58,20,3.0,6877680,286.57,102,15.3,35076000,1461.5
5,Nội thất Nhà Xinh Sài Gòn,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,41,6.15,14099280,587.47,7,1.05,2407200,100.3,8,1.2,2751120,114.63,40,6.0,13755360,573.14
5,Văn phòng Đại diện WoodTech VN,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,86,12.9,29574000,1232.25,14,2.1,4814400,200.6,16,2.4,5502240,229.26,84,12.6,28886160,1203.59
5,Công ty TNHH Decor & Art Hà Nội,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,109,16.35,37483200,1561.8,18,2.7,6189840,257.91,21,3.15,7221600,300.9,106,15.9,36451440,1518.81
5,Công ty Phát triển Đô thị Thăng Long,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,141,21.15,48487440,2020.31,23,3.45,7909200,329.55,27,4.05,9284880,386.87,137,20.55,47111760,1962.99
5,Tổng công ty Lâm nghiệp VinaWood,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,180,27.0,61898880,2579.12,30,4.5,10316400,429.85,34,5.1,11692080,487.17,176,26.4,60523200,2521.8
5,Công ty TNHH Kiến trúc Nhà Việt,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,86,12.9,29574000,1232.25,14,2.1,4814400,200.6,16,2.4,5502240,229.26,84,12.6,28886160,1203.59
5,Đại lý Phân phối Nội thất Minh Hải,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,129,19.35,44360880,1848.37,21,3.15,7221600,300.9,24,3.6,8253120,343.88,126,18.9,43329360,1805.39
5,Chuỗi Homestay Cát Bà Eco,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,88,13.2,30261600,1260.9,15,2.25,5158320,214.93,17,2.55,5845920,243.58,86,12.9,29574000,1232.25
5,Công ty Cổ phần Địa ốc Hưng Thịnh,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,178,26.7,61211280,2550.47,29,4.35,9972720,415.53,34,5.1,11692080,487.17,173,25.95,59491920,2478.83
5,Nội thất Thông minh SmartHome,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,92,13.8,31637280,1318.22,15,2.25,5158320,214.93,18,2.7,6189840,257.91,89,13.35,30605760,1275.24
5,Công ty TNHH WoodStyle Việt Nam,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,161,24.15,55365120,2306.88,26,3.9,8940960,372.54,31,4.65,10660320,444.18,156,23.4,53645760,2235.24
5,Kiến trúc & Nội thất Hoàng Hoan,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,45,6.75,15474720,644.78,7,1.05,2407200,100.3,9,1.35,3095040,128.96,43,6.45,14786880,616.12
5,Công ty Thiết kế Đô thị Á Đông,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,127,19.05,43673040,1819.71,21,3.15,7221600,300.9,24,3.6,8253120,343.88,124,18.6,42641520,1776.73
5,Tổng thầu Xây dựng Hòa Bình Group,TDG-KB-08,Tủ đầu giường 2 ngăn kéo TDG,Tủ kệ,163,24.45,56052960,2335.54,27,4.05,9284880,386.87,31,4.65,10660320,444.18,159,23.85,54677520,2278.23
