record_id,date,category_id,sub_category,amount_usd,description
REC-EXP-003656,2026-10-30,EXP_SGNA,"Chi phí tiếp khách, hội họp",1329.88,"Chi phí phát sinh chi phí tiếp khách, hội họp ngày 30/10"
REC-EXP-003657,2026-10-31,EXP_SGNA,"Chi phí tiếp khách, hội họp",765.94,"Chi phí phát sinh chi phí tiếp khách, hội họp ngày 31/10"
REC-EXP-003658,2026-10-31,TAX,Thuế thu nhập doanh nghiệp hiện hành,28000.0,Trích trước thuế thu nhập doanh nghiệp tạm tính 2026-10
REC-EXP-003659,2026-11-01,EXP_SELL,Chi phí vận chuyển thành phẩm,753.69,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 01/11
REC-EXP-003660,2026-11-02,EXP_SELL,Chi phí vận chuyển thành phẩm,690.41,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 02/11
REC-EXP-003661,2026-11-03,EXP_SELL,Chi phí vận chuyển thành phẩm,779.6,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 03/11
REC-EXP-003662,2026-11-04,EXP_SELL,Chi phí vận chuyển thành phẩm,1403.02,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 04/11
REC-EXP-003663,2026-11-05,EXP_SELL,Chi phí vận chuyển thành phẩm,867.21,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 05/11
REC-EXP-003664,2026-11-06,EXP_SELL,Chi phí vận chuyển thành phẩm,1300.85,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 06/11
REC-EXP-003665,2026-11-07,EXP_SELL,Chi phí vận chuyển thành phẩm,671.04,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 07/11
REC-EXP-003666,2026-11-08,EXP_SELL,Chi phí vận chuyển thành phẩm,1214.66,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 08/11
REC-EXP-003667,2026-11-09,EXP_SELL,Chi phí vận chuyển thành phẩm,1324.74,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 09/11
REC-EXP-003668,2026-11-10,EXP_SELL,Chi phí vận chuyển thành phẩm,1148.7,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 10/11
REC-EXP-003669,2026-11-11,EXP_SELL,Chi phí vận chuyển thành phẩm,774.0,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 11/11
REC-EXP-003670,2026-11-12,EXP_SELL,Chi phí vận chuyển thành phẩm,980.12,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 12/11
REC-EXP-003671,2026-11-13,EXP_SELL,Chi phí vận chuyển thành phẩm,1530.5,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 13/11
REC-EXP-003672,2026-11-14,EXP_SELL,Chi phí vận chuyển thành phẩm,1044.69,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 14/11
REC-EXP-003673,2026-11-15,EXP_SELL,Chi phí vận chuyển thành phẩm,1304.43,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 15/11
REC-EXP-003674,2026-11-16,EXP_SELL,Chi phí vận chuyển thành phẩm,1085.55,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 16/11
REC-EXP-003675,2026-11-17,EXP_SELL,Chi phí vận chuyển thành phẩm,1062.77,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 17/11
REC-EXP-003676,2026-11-18,EXP_SELL,Chi phí vận chuyển thành phẩm,1069.34,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 18/11
REC-EXP-003677,2026-11-19,EXP_SELL,Chi phí vận chuyển thành phẩm,835.91,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 19/11
REC-EXP-003678,2026-11-20,EXP_SELL,Chi phí vận chuyển thành phẩm,966.3,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 20/11
REC-EXP-003679,2026-11-21,EXP_SELL,Chi phí vận chuyển thành phẩm,752.64,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 21/11
REC-EXP-003680,2026-11-22,EXP_SELL,Chi phí vận chuyển thành phẩm,1041.66,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 22/11
REC-EXP-003681,2026-11-23,EXP_SELL,Chi phí vận chuyển thành phẩm,1419.93,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 23/11
REC-EXP-003682,2026-11-24,EXP_SELL,Chi phí vận chuyển thành phẩm,758.91,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 24/11
REC-EXP-003683,2026-11-25,EXP_SELL,Chi phí vận chuyển thành phẩm,1240.14,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 25/11
REC-EXP-003684,2026-11-26,EXP_SELL,Chi phí vận chuyển thành phẩm,720.67,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 26/11
REC-EXP-003685,2026-11-27,EXP_SELL,Chi phí vận chuyển thành phẩm,673.69,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 27/11
REC-EXP-003686,2026-11-28,EXP_SELL,Chi phí vận chuyển thành phẩm,1058.36,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 28/11
REC-EXP-003687,2026-11-29,EXP_SELL,Chi phí vận chuyển thành phẩm,602.12,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 29/11
REC-EXP-003688,2026-11-30,EXP_SELL,Chi phí vận chuyển thành phẩm,924.36,Chi phí phát sinh chi phí vận chuyển thành phẩm ngày 30/11
REC-EXP-003689,2026-11-01,EXP_SELL,"Chi phí bao bì, đóng gói",596.31,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 01/11"
REC-EXP-003690,2026-11-02,EXP_SELL,"Chi phí bao bì, đóng gói",396.69,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 02/11"
REC-EXP-003691,2026-11-03,EXP_SELL,"Chi phí bao bì, đóng gói",422.85,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 03/11"
REC-EXP-003692,2026-11-04,EXP_SELL,"Chi phí bao bì, đóng gói",613.25,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 04/11"
REC-EXP-003693,2026-11-05,EXP_SELL,"Chi phí bao bì, đóng gói",408.21,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 05/11"
REC-EXP-003694,2026-11-06,EXP_SELL,"Chi phí bao bì, đóng gói",551.19,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 06/11"
REC-EXP-003695,2026-11-07,EXP_SELL,"Chi phí bao bì, đóng gói",889.85,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 07/11"
REC-EXP-003696,2026-11-08,EXP_SELL,"Chi phí bao bì, đóng gói",801.22,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 08/11"
REC-EXP-003697,2026-11-09,EXP_SELL,"Chi phí bao bì, đóng gói",734.37,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 09/11"
REC-EXP-003698,2026-11-10,EXP_SELL,"Chi phí bao bì, đóng gói",828.0,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 10/11"
REC-EXP-003699,2026-11-11,EXP_SELL,"Chi phí bao bì, đóng gói",898.19,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 11/11"
REC-EXP-003700,2026-11-12,EXP_SELL,"Chi phí bao bì, đóng gói",950.47,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 12/11"
REC-EXP-003701,2026-11-13,EXP_SELL,"Chi phí bao bì, đóng gói",724.12,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 13/11"
REC-EXP-003702,2026-11-14,EXP_SELL,"Chi phí bao bì, đóng gói",991.05,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 14/11"
REC-EXP-003703,2026-11-15,EXP_SELL,"Chi phí bao bì, đóng gói",743.37,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 15/11"
REC-EXP-003704,2026-11-16,EXP_SELL,"Chi phí bao bì, đóng gói",526.47,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 16/11"
REC-EXP-003705,2026-11-17,EXP_SELL,"Chi phí bao bì, đóng gói",1014.04,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 17/11"
REC-EXP-003706,2026-11-18,EXP_SELL,"Chi phí bao bì, đóng gói",830.95,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 18/11"
REC-EXP-003707,2026-11-19,EXP_SELL,"Chi phí bao bì, đóng gói",430.93,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 19/11"
REC-EXP-003708,2026-11-20,EXP_SELL,"Chi phí bao bì, đóng gói",473.63,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 20/11"
REC-EXP-003709,2026-11-21,EXP_SELL,"Chi phí bao bì, đóng gói",365.71,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 21/11"
REC-EXP-003710,2026-11-22,EXP_SELL,"Chi phí bao bì, đóng gói",420.82,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 22/11"
REC-EXP-003711,2026-11-23,EXP_SELL,"Chi phí bao bì, đóng gói",736.03,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 23/11"
REC-EXP-003712,2026-11-24,EXP_SELL,"Chi phí bao bì, đóng gói",353.18,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 24/11"
REC-EXP-003713,2026-11-25,EXP_SELL,"Chi phí bao bì, đóng gói",928.97,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 25/11"
REC-EXP-003714,2026-11-26,EXP_SELL,"Chi phí bao bì, đóng gói",453.32,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 26/11"
REC-EXP-003715,2026-11-27,EXP_SELL,"Chi phí bao bì, đóng gói",1006.02,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 27/11"
REC-EXP-003716,2026-11-28,EXP_SELL,"Chi phí bao bì, đóng gói",946.14,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 28/11"
REC-EXP-003717,2026-11-29,EXP_SELL,"Chi phí bao bì, đóng gói",567.81,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 29/11"
REC-EXP-003718,2026-11-30,EXP_SELL,"Chi phí bao bì, đóng gói",396.83,"Chi phí phát sinh chi phí bao bì, đóng gói ngày 30/11"
REC-EXP-003719,2026-11-01,EXP_SELL,"Chi phí quảng cáo, tiếp thị",761.71,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 01/11"
REC-EXP-003720,2026-11-02,EXP_SELL,"Chi phí quảng cáo, tiếp thị",802.04,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 02/11"
REC-EXP-003721,2026-11-03,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1178.67,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 03/11"
REC-EXP-003722,2026-11-04,EXP_SELL,"Chi phí quảng cáo, tiếp thị",907.73,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 04/11"
REC-EXP-003723,2026-11-05,EXP_SELL,"Chi phí quảng cáo, tiếp thị",547.37,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 05/11"
REC-EXP-003724,2026-11-06,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1060.98,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 06/11"
REC-EXP-003725,2026-11-07,EXP_SELL,"Chi phí quảng cáo, tiếp thị",545.19,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 07/11"
REC-EXP-003726,2026-11-08,EXP_SELL,"Chi phí quảng cáo, tiếp thị",957.71,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 08/11"
REC-EXP-003727,2026-11-09,EXP_SELL,"Chi phí quảng cáo, tiếp thị",672.29,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 09/11"
REC-EXP-003728,2026-11-10,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1002.56,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 10/11"
REC-EXP-003729,2026-11-11,EXP_SELL,"Chi phí quảng cáo, tiếp thị",707.47,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 11/11"
REC-EXP-003730,2026-11-12,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1127.4,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 12/11"
REC-EXP-003731,2026-11-13,EXP_SELL,"Chi phí quảng cáo, tiếp thị",731.64,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 13/11"
REC-EXP-003732,2026-11-14,EXP_SELL,"Chi phí quảng cáo, tiếp thị",665.23,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 14/11"
REC-EXP-003733,2026-11-15,EXP_SELL,"Chi phí quảng cáo, tiếp thị",950.93,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 15/11"
REC-EXP-003734,2026-11-16,EXP_SELL,"Chi phí quảng cáo, tiếp thị",754.35,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 16/11"
REC-EXP-003735,2026-11-17,EXP_SELL,"Chi phí quảng cáo, tiếp thị",735.19,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 17/11"
REC-EXP-003736,2026-11-18,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1084.68,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 18/11"
REC-EXP-003737,2026-11-19,EXP_SELL,"Chi phí quảng cáo, tiếp thị",555.46,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 19/11"
REC-EXP-003738,2026-11-20,EXP_SELL,"Chi phí quảng cáo, tiếp thị",876.73,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 20/11"
REC-EXP-003739,2026-11-21,EXP_SELL,"Chi phí quảng cáo, tiếp thị",413.18,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 21/11"
REC-EXP-003740,2026-11-22,EXP_SELL,"Chi phí quảng cáo, tiếp thị",783.79,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 22/11"
REC-EXP-003741,2026-11-23,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1194.61,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 23/11"
REC-EXP-003742,2026-11-24,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1182.13,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 24/11"
REC-EXP-003743,2026-11-25,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1153.6,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 25/11"
REC-EXP-003744,2026-11-26,EXP_SELL,"Chi phí quảng cáo, tiếp thị",542.04,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 26/11"
REC-EXP-003745,2026-11-27,EXP_SELL,"Chi phí quảng cáo, tiếp thị",474.92,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 27/11"
REC-EXP-003746,2026-11-28,EXP_SELL,"Chi phí quảng cáo, tiếp thị",961.55,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 28/11"
REC-EXP-003747,2026-11-29,EXP_SELL,"Chi phí quảng cáo, tiếp thị",625.09,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 29/11"
REC-EXP-003748,2026-11-30,EXP_SELL,"Chi phí quảng cáo, tiếp thị",1043.75,"Chi phí phát sinh chi phí quảng cáo, tiếp thị ngày 30/11"
REC-EXP-003749,2026-11-01,EXP_SELL,Lương nhân viên kinh doanh,780.34,Chi phí phát sinh lương nhân viên kinh doanh ngày 01/11
REC-EXP-003750,2026-11-02,EXP_SELL,Lương nhân viên kinh doanh,571.5,Chi phí phát sinh lương nhân viên kinh doanh ngày 02/11
REC-EXP-003751,2026-11-03,EXP_SELL,Lương nhân viên kinh doanh,870.03,Chi phí phát sinh lương nhân viên kinh doanh ngày 03/11
REC-EXP-003752,2026-11-04,EXP_SELL,Lương nhân viên kinh doanh,874.76,Chi phí phát sinh lương nhân viên kinh doanh ngày 04/11
REC-EXP-003753,2026-11-05,EXP_SELL,Lương nhân viên kinh doanh,763.62,Chi phí phát sinh lương nhân viên kinh doanh ngày 05/11
REC-EXP-003754,2026-11-06,EXP_SELL,Lương nhân viên kinh doanh,612.0,Chi phí phát sinh lương nhân viên kinh doanh ngày 06/11
REC-EXP-003755,2026-11-07,EXP_SELL,Lương nhân viên kinh doanh,868.46,Chi phí phát sinh lương nhân viên kinh doanh ngày 07/11
REC-EXP-003756,2026-11-08,EXP_SELL,Lương nhân viên kinh doanh,781.47,Chi phí phát sinh lương nhân viên kinh doanh ngày 08/11
REC-EXP-003757,2026-11-09,EXP_SELL,Lương nhân viên kinh doanh,617.57,Chi phí phát sinh lương nhân viên kinh doanh ngày 09/11
REC-EXP-003758,2026-11-10,EXP_SELL,Lương nhân viên kinh doanh,443.64,Chi phí phát sinh lương nhân viên kinh doanh ngày 10/11
REC-EXP-003759,2026-11-11,EXP_SELL,Lương nhân viên kinh doanh,472.37,Chi phí phát sinh lương nhân viên kinh doanh ngày 11/11
REC-EXP-003760,2026-11-12,EXP_SELL,Lương nhân viên kinh doanh,934.86,Chi phí phát sinh lương nhân viên kinh doanh ngày 12/11
REC-EXP-003761,2026-11-13,EXP_SELL,Lương nhân viên kinh doanh,351.34,Chi phí phát sinh lương nhân viên kinh doanh ngày 13/11
REC-EXP-003762,2026-11-14,EXP_SELL,Lương nhân viên kinh doanh,625.92,Chi phí phát sinh lương nhân viên kinh doanh ngày 14/11
REC-EXP-003763,2026-11-15,EXP_SELL,Lương nhân viên kinh doanh,789.37,Chi phí phát sinh lương nhân viên kinh doanh ngày 15/11
REC-EXP-003764,2026-11-16,EXP_SELL,Lương nhân viên kinh doanh,489.58,Chi phí phát sinh lương nhân viên kinh doanh ngày 16/11
REC-EXP-003765,2026-11-17,EXP_SELL,Lương nhân viên kinh doanh,430.13,Chi phí phát sinh lương nhân viên kinh doanh ngày 17/11
REC-EXP-003766,2026-11-18,EXP_SELL,Lương nhân viên kinh doanh,519.74,Chi phí phát sinh lương nhân viên kinh doanh ngày 18/11
REC-EXP-003767,2026-11-19,EXP_SELL,Lương nhân viên kinh doanh,522.81,Chi phí phát sinh lương nhân viên kinh doanh ngày 19/11
REC-EXP-003768,2026-11-20,EXP_SELL,Lương nhân viên kinh doanh,730.02,Chi phí phát sinh lương nhân viên kinh doanh ngày 20/11
REC-EXP-003769,2026-11-21,EXP_SELL,Lương nhân viên kinh doanh,737.83,Chi phí phát sinh lương nhân viên kinh doanh ngày 21/11
REC-EXP-003770,2026-11-22,EXP_SELL,Lương nhân viên kinh doanh,821.82,Chi phí phát sinh lương nhân viên kinh doanh ngày 22/11
REC-EXP-003771,2026-11-23,EXP_SELL,Lương nhân viên kinh doanh,744.92,Chi phí phát sinh lương nhân viên kinh doanh ngày 23/11
REC-EXP-003772,2026-11-24,EXP_SELL,Lương nhân viên kinh doanh,900.42,Chi phí phát sinh lương nhân viên kinh doanh ngày 24/11
REC-EXP-003773,2026-11-25,EXP_SELL,Lương nhân viên kinh doanh,736.2,Chi phí phát sinh lương nhân viên kinh doanh ngày 25/11
REC-EXP-003774,2026-11-26,EXP_SELL,Lương nhân viên kinh doanh,356.68,Chi phí phát sinh lương nhân viên kinh doanh ngày 26/11
REC-EXP-003775,2026-11-27,EXP_SELL,Lương nhân viên kinh doanh,730.46,Chi phí phát sinh lương nhân viên kinh doanh ngày 27/11
REC-EXP-003776,2026-11-28,EXP_SELL,Lương nhân viên kinh doanh,798.0,Chi phí phát sinh lương nhân viên kinh doanh ngày 28/11
REC-EXP-003777,2026-11-29,EXP_SELL,Lương nhân viên kinh doanh,735.84,Chi phí phát sinh lương nhân viên kinh doanh ngày 29/11
REC-EXP-003778,2026-11-30,EXP_SELL,Lương nhân viên kinh doanh,388.31,Chi phí phát sinh lương nhân viên kinh doanh ngày 30/11
REC-EXP-003779,2026-11-01,EXP_SELL,Khấu hao xe vận chuyển,97.15,Chi phí phát sinh khấu hao xe vận chuyển ngày 01/11
REC-EXP-003780,2026-11-02,EXP_SELL,Khấu hao xe vận chuyển,257.96,Chi phí phát sinh khấu hao xe vận chuyển ngày 02/11
REC-EXP-003781,2026-11-03,EXP_SELL,Khấu hao xe vận chuyển,99.46,Chi phí phát sinh khấu hao xe vận chuyển ngày 03/11
REC-EXP-003782,2026-11-04,EXP_SELL,Khấu hao xe vận chuyển,123.32,Chi phí phát sinh khấu hao xe vận chuyển ngày 04/11
REC-EXP-003783,2026-11-05,EXP_SELL,Khấu hao xe vận chuyển,259.8,Chi phí phát sinh khấu hao xe vận chuyển ngày 05/11
REC-EXP-003784,2026-11-06,EXP_SELL,Khấu hao xe vận chuyển,176.06,Chi phí phát sinh khấu hao xe vận chuyển ngày 06/11
REC-EXP-003785,2026-11-07,EXP_SELL,Khấu hao xe vận chuyển,129.43,Chi phí phát sinh khấu hao xe vận chuyển ngày 07/11
REC-EXP-003786,2026-11-08,EXP_SELL,Khấu hao xe vận chuyển,166.92,Chi phí phát sinh khấu hao xe vận chuyển ngày 08/11
REC-EXP-003787,2026-11-09,EXP_SELL,Khấu hao xe vận chuyển,157.52,Chi phí phát sinh khấu hao xe vận chuyển ngày 09/11
REC-EXP-003788,2026-11-10,EXP_SELL,Khấu hao xe vận chuyển,129.01,Chi phí phát sinh khấu hao xe vận chuyển ngày 10/11
REC-EXP-003789,2026-11-11,EXP_SELL,Khấu hao xe vận chuyển,177.36,Chi phí phát sinh khấu hao xe vận chuyển ngày 11/11
REC-EXP-003790,2026-11-12,EXP_SELL,Khấu hao xe vận chuyển,112.46,Chi phí phát sinh khấu hao xe vận chuyển ngày 12/11
REC-EXP-003791,2026-11-13,EXP_SELL,Khấu hao xe vận chuyển,135.93,Chi phí phát sinh khấu hao xe vận chuyển ngày 13/11
REC-EXP-003792,2026-11-14,EXP_SELL,Khấu hao xe vận chuyển,117.99,Chi phí phát sinh khấu hao xe vận chuyển ngày 14/11
REC-EXP-003793,2026-11-15,EXP_SELL,Khấu hao xe vận chuyển,232.85,Chi phí phát sinh khấu hao xe vận chuyển ngày 15/11
REC-EXP-003794,2026-11-16,EXP_SELL,Khấu hao xe vận chuyển,169.09,Chi phí phát sinh khấu hao xe vận chuyển ngày 16/11
REC-EXP-003795,2026-11-17,EXP_SELL,Khấu hao xe vận chuyển,207.23,Chi phí phát sinh khấu hao xe vận chuyển ngày 17/11
REC-EXP-003796,2026-11-18,EXP_SELL,Khấu hao xe vận chuyển,209.96,Chi phí phát sinh khấu hao xe vận chuyển ngày 18/11
REC-EXP-003797,2026-11-19,EXP_SELL,Khấu hao xe vận chuyển,132.42,Chi phí phát sinh khấu hao xe vận chuyển ngày 19/11
REC-EXP-003798,2026-11-20,EXP_SELL,Khấu hao xe vận chuyển,246.43,Chi phí phát sinh khấu hao xe vận chuyển ngày 20/11
REC-EXP-003799,2026-11-21,EXP_SELL,Khấu hao xe vận chuyển,106.43,Chi phí phát sinh khấu hao xe vận chuyển ngày 21/11
REC-EXP-003800,2026-11-22,EXP_SELL,Khấu hao xe vận chuyển,95.49,Chi phí phát sinh khấu hao xe vận chuyển ngày 22/11
REC-EXP-003801,2026-11-23,EXP_SELL,Khấu hao xe vận chuyển,182.24,Chi phí phát sinh khấu hao xe vận chuyển ngày 23/11
REC-EXP-003802,2026-11-24,EXP_SELL,Khấu hao xe vận chuyển,103.85,Chi phí phát sinh khấu hao xe vận chuyển ngày 24/11
REC-EXP-003803,2026-11-25,EXP_SELL,Khấu hao xe vận chuyển,240.64,Chi phí phát sinh khấu hao xe vận chuyển ngày 25/11
REC-EXP-003804,2026-11-26,EXP_SELL,Khấu hao xe vận chuyển,197.12,Chi phí phát sinh khấu hao xe vận chuyển ngày 26/11
REC-EXP-003805,2026-11-27,EXP_SELL,Khấu hao xe vận chuyển,230.88,Chi phí phát sinh khấu hao xe vận chuyển ngày 27/11
REC-EXP-003806,2026-11-28,EXP_SELL,Khấu hao xe vận chuyển,246.73,Chi phí phát sinh khấu hao xe vận chuyển ngày 28/11
REC-EXP-003807,2026-11-29,EXP_SELL,Khấu hao xe vận chuyển,138.53,Chi phí phát sinh khấu hao xe vận chuyển ngày 29/11
REC-EXP-003808,2026-11-30,EXP_SELL,Khấu hao xe vận chuyển,119.75,Chi phí phát sinh khấu hao xe vận chuyển ngày 30/11
REC-EXP-003809,2026-11-01,EXP_SGNA,Lương bộ phận văn phòng,3996.04,Chi phí phát sinh lương bộ phận văn phòng ngày 01/11
REC-EXP-003810,2026-11-02,EXP_SGNA,Lương bộ phận văn phòng,2111.89,Chi phí phát sinh lương bộ phận văn phòng ngày 02/11
REC-EXP-003811,2026-11-03,EXP_SGNA,Lương bộ phận văn phòng,3371.13,Chi phí phát sinh lương bộ phận văn phòng ngày 03/11
REC-EXP-003812,2026-11-04,EXP_SGNA,Lương bộ phận văn phòng,3253.7,Chi phí phát sinh lương bộ phận văn phòng ngày 04/11
REC-EXP-003813,2026-11-05,EXP_SGNA,Lương bộ phận văn phòng,2849.04,Chi phí phát sinh lương bộ phận văn phòng ngày 05/11
REC-EXP-003814,2026-11-06,EXP_SGNA,Lương bộ phận văn phòng,1440.1,Chi phí phát sinh lương bộ phận văn phòng ngày 06/11
REC-EXP-003815,2026-11-07,EXP_SGNA,Lương bộ phận văn phòng,2939.23,Chi phí phát sinh lương bộ phận văn phòng ngày 07/11
REC-EXP-003816,2026-11-08,EXP_SGNA,Lương bộ phận văn phòng,2669.38,Chi phí phát sinh lương bộ phận văn phòng ngày 08/11
REC-EXP-003817,2026-11-09,EXP_SGNA,Lương bộ phận văn phòng,1414.67,Chi phí phát sinh lương bộ phận văn phòng ngày 09/11
REC-EXP-003818,2026-11-10,EXP_SGNA,Lương bộ phận văn phòng,3759.96,Chi phí phát sinh lương bộ phận văn phòng ngày 10/11
REC-EXP-003819,2026-11-11,EXP_SGNA,Lương bộ phận văn phòng,1736.43,Chi phí phát sinh lương bộ phận văn phòng ngày 11/11
REC-EXP-003820,2026-11-12,EXP_SGNA,Lương bộ phận văn phòng,2421.79,Chi phí phát sinh lương bộ phận văn phòng ngày 12/11
REC-EXP-003821,2026-11-13,EXP_SGNA,Lương bộ phận văn phòng,3791.73,Chi phí phát sinh lương bộ phận văn phòng ngày 13/11
REC-EXP-003822,2026-11-14,EXP_SGNA,Lương bộ phận văn phòng,3254.64,Chi phí phát sinh lương bộ phận văn phòng ngày 14/11
REC-EXP-003823,2026-11-15,EXP_SGNA,Lương bộ phận văn phòng,3396.94,Chi phí phát sinh lương bộ phận văn phòng ngày 15/11
REC-EXP-003824,2026-11-16,EXP_SGNA,Lương bộ phận văn phòng,2168.12,Chi phí phát sinh lương bộ phận văn phòng ngày 16/11
REC-EXP-003825,2026-11-17,EXP_SGNA,Lương bộ phận văn phòng,2589.83,Chi phí phát sinh lương bộ phận văn phòng ngày 17/11
REC-EXP-003826,2026-11-18,EXP_SGNA,Lương bộ phận văn phòng,3228.93,Chi phí phát sinh lương bộ phận văn phòng ngày 18/11
REC-EXP-003827,2026-11-19,EXP_SGNA,Lương bộ phận văn phòng,3254.4,Chi phí phát sinh lương bộ phận văn phòng ngày 19/11
REC-EXP-003828,2026-11-20,EXP_SGNA,Lương bộ phận văn phòng,3593.77,Chi phí phát sinh lương bộ phận văn phòng ngày 20/11
REC-EXP-003829,2026-11-21,EXP_SGNA,Lương bộ phận văn phòng,3180.52,Chi phí phát sinh lương bộ phận văn phòng ngày 21/11
REC-EXP-003830,2026-11-22,EXP_SGNA,Lương bộ phận văn phòng,3295.53,Chi phí phát sinh lương bộ phận văn phòng ngày 22/11
REC-EXP-003831,2026-11-23,EXP_SGNA,Lương bộ phận văn phòng,1498.66,Chi phí phát sinh lương bộ phận văn phòng ngày 23/11
